"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","id","celltype"
"ENSG00000227486",1154.6665577508,6.57096481542153,0.338763497078598,19.3969092658675,8.195274795349e-84,2.02787521880469e-81,"ENSG00000227486","vascular associated smooth muscle cell"
"ENSG000001639313",2372.95841568366,-6.307698810574,0.325896943768513,-19.3548878907389,1.8539748394934e-83,4.52471448498828e-81,"ENSG00000163931","vascular associated smooth muscle cell"
"ENSG000002045804",4752.42776281224,-8.1208548188707,0.420679838250518,-19.3041217583493,4.9591213554166e-83,1.19394197389327e-80,"ENSG00000204580","vascular associated smooth muscle cell"
"ENSG000000630464",2095.44616190401,-4.14354996052405,0.215077637030863,-19.2653686256069,1.0491566336154e-82,2.49223661126559e-80,"ENSG00000063046","vascular associated smooth muscle cell"
"ENSG00000184060",387.814974407279,6.94938073650866,0.362659827451999,19.1622567774714,7.64839824166054e-82,1.79294556675558e-79,"ENSG00000184060","vascular associated smooth muscle cell"
"ENSG000001116423",2147.17061344273,-4.08433829619984,0.213490493901471,-19.1312419656719,1.38729403138572e-81,3.20987408612572e-79,"ENSG00000111642","vascular associated smooth muscle cell"
"ENSG000001577642",2727.64956744028,2.07458845564989,0.108556916240553,19.1106060073848,2.06062041426433e-81,4.70666837186325e-79,"ENSG00000157764","vascular associated smooth muscle cell"
"ENSG000001792185",4519.4076282504,-5.09973518609754,0.267183385109421,-19.0870221365338,3.23703966585839e-81,7.30013907429532e-79,"ENSG00000179218","vascular associated smooth muscle cell"
"ENSG000001686155",4042.49048371139,-4.84300997207382,0.25394386833641,-19.0711829499977,4.38277628291853e-81,9.76044278205956e-79,"ENSG00000168615","vascular associated smooth muscle cell"
"ENSG000001809005",1180.09483977432,-6.71533355712302,0.352393546221414,-19.0563466020563,5.81995802180616e-81,1.28010335946294e-78,"ENSG00000180900","vascular associated smooth muscle cell"
"ENSG000001965765",2052.12467579273,-5.36936866917108,0.282597346888908,-19.0000675104775,1.70325259769793e-80,3.7006278390959e-78,"ENSG00000196576","vascular associated smooth muscle cell"
"ENSG000001506721",16143.5091461072,7.0843138030717,0.372955554686992,18.9950617816037,1.87366878613081e-80,4.02184133659114e-78,"ENSG00000150672","vascular associated smooth muscle cell"
"ENSG000000707562",3795.71900391531,-4.13386444881561,0.218004783690115,-18.9622648587919,3.49753632136624e-80,7.41810798826916e-78,"ENSG00000070756","vascular associated smooth muscle cell"
"ENSG000000783692",3331.85483366177,-2.84220850634248,0.150153502338081,-18.9286860585047,6.61928792573288e-80,1.38740274923361e-77,"ENSG00000078369","vascular associated smooth muscle cell"
"ENSG000001309853",2151.56749074172,-5.04390417520301,0.266925025088106,-18.8963330565882,1.22260080614287e-79,2.53277394909783e-77,"ENSG00000130985","vascular associated smooth muscle cell"
"ENSG000002169373",1298.2866390876,5.69194207056979,0.301583136584465,18.8735422511783,1.88246763334433e-79,3.85494751214512e-77,"ENSG00000216937","vascular associated smooth muscle cell"
"ENSG00000248309",1534.30407199282,9.16282993919304,0.485737892094743,18.8637330715098,2.26638563371114e-79,4.58840073297702e-77,"ENSG00000248309","vascular associated smooth muscle cell"
"ENSG000001630415",1521.67125728688,-5.37524733426394,0.285841654522686,-18.8049825811421,6.87448046895233e-79,1.37613195544781e-76,"ENSG00000163041","vascular associated smooth muscle cell"
"ENSG00000137478",4243.8785609206,3.26212660310357,0.173897124113396,18.7589450931712,1.63614500007465e-78,3.23883992459222e-76,"ENSG00000137478","vascular associated smooth muscle cell"
"ENSG000001856243",2959.87857948223,-5.21894748358895,0.278339482813058,-18.7502952539945,1.92519245347486e-78,3.76914601660529e-76,"ENSG00000185624","vascular associated smooth muscle cell"
"ENSG00000172817",1082.79056286202,11.2110457957031,0.600145130569243,18.6805577928614,7.12705065313413e-78,1.3801688525678e-75,"ENSG00000172817","vascular associated smooth muscle cell"
"ENSG000001387583",3140.71469944397,-4.31223075472057,0.231507290435228,-18.6267600757353,1.94975623694931e-77,3.7351459266117e-75,"ENSG00000138758","vascular associated smooth muscle cell"
"ENSG000002630011",2226.42087174911,-3.48758961276568,0.187775791351503,-18.5731589128929,5.29916458658949e-77,1.00436081143275e-74,"ENSG00000263001","vascular associated smooth muscle cell"
"ENSG00000139083",2275.29953256837,3.11845989462304,0.168250557124829,18.5346185350779,1.08556793066507e-76,2.03583981607672e-74,"ENSG00000139083","vascular associated smooth muscle cell"
"ENSG000002044693",1983.61982316339,-5.43303524454294,0.294282973962666,-18.4619421619417,4.18036014352558e-76,7.7580516996929e-74,"ENSG00000204469","vascular associated smooth muscle cell"
"ENSG000001435492",1404.09207536335,-4.22356713268826,0.229462531134049,-18.4063477022351,1.16841366369017e-75,2.1460265806499e-73,"ENSG00000143549","vascular associated smooth muscle cell"
"ENSG000001742315",1686.86890741839,-3.94693533548937,0.214562594212576,-18.3952629300286,1.43363707044166e-75,2.60629367826415e-73,"ENSG00000174231","vascular associated smooth muscle cell"
"ENSG000000756182",2067.16847085413,-7.16493741670676,0.38990641903165,-18.3760437555791,2.04339152642405e-75,3.67727913482533e-73,"ENSG00000075618","vascular associated smooth muscle cell"
"ENSG000001187052",1592.30660950022,-4.51026418777327,0.245485213611084,-18.3728548103869,2.16707556364151e-75,3.86086182418371e-73,"ENSG00000118705","vascular associated smooth muscle cell"
"ENSG00000164116",865.557430653207,10.8270629593751,0.58931954964165,18.3721428653755,2.19569214603781e-75,3.8731139875059e-73,"ENSG00000164116","vascular associated smooth muscle cell"
"ENSG000001244224",2040.4621683062,-3.56071375050249,0.193823558732285,-18.3709027622419,2.24644061675928e-75,3.92378294393954e-73,"ENSG00000124422","vascular associated smooth muscle cell"
"ENSG000002633275",1660.27675243139,4.52051289825265,0.247527629946012,18.2626598058512,1.64098928027743e-74,2.83843349683716e-72,"ENSG00000263327","vascular associated smooth muscle cell"
"ENSG000000873654",1274.11534408416,-4.01421074161561,0.220584690886424,-18.1980477678865,5.3480006498375e-74,9.16153649783702e-72,"ENSG00000087365","vascular associated smooth muscle cell"
"ENSG000001971113",2701.12103576332,-3.19613978758733,0.176175047678038,-18.1418414793241,1.48955548775289e-73,2.52742100664814e-71,"ENSG00000197111","vascular associated smooth muscle cell"
"ENSG000001482482",1175.56213797797,-4.5007219380399,0.248316907282417,-18.1249113775452,2.02669361171829e-73,3.40637484777104e-71,"ENSG00000148248","vascular associated smooth muscle cell"
"ENSG000001854202",5488.30006770638,3.79025527814424,0.209204297573477,18.1174828725162,2.31967382118974e-73,3.86236530825387e-71,"ENSG00000185420","vascular associated smooth muscle cell"
"ENSG000001042055",1711.09062621227,5.52615471061607,0.305318867984431,18.0996174494459,3.20888696726313e-73,5.29347501932963e-71,"ENSG00000104205","vascular associated smooth muscle cell"
"ENSG000002038793",1576.51386886114,-3.94030647397994,0.21783893736027,-18.0881642268724,3.95028084386414e-73,6.4567159187416e-71,"ENSG00000203879","vascular associated smooth muscle cell"
"ENSG00000183826",3831.56243671226,2.3190654936933,0.12844826326911,18.0544713853753,7.27550999714803e-73,1.17836805553808e-70,"ENSG00000183826","vascular associated smooth muscle cell"
"ENSG000001148672",1577.54201747381,-5.2753852984663,0.292500589619469,-18.0354689381288,1.02621174405931e-72,1.64711607496942e-70,"ENSG00000114867","vascular associated smooth muscle cell"
"ENSG000001437992",1200.97043047228,-5.0524955117264,0.280183405328943,-18.032814990576,1.07667979462616e-72,1.71268993045175e-70,"ENSG00000143799","vascular associated smooth muscle cell"
"ENSG00000160710",1731.10100798171,-3.68291903087527,0.204666941215938,-17.9946942529889,2.14402094108317e-72,3.38034310498565e-70,"ENSG00000160710","vascular associated smooth muscle cell"
"ENSG00000133392",1033.72469636427,11.8808463591503,0.660344073892858,17.9919027501987,2.25480963601978e-72,3.52383232239722e-70,"ENSG00000133392","vascular associated smooth muscle cell"
"ENSG00000006125",2311.76524738453,-3.81237546903621,0.212041677341061,-17.9793685696239,2.82693592141162e-72,4.37953829355386e-70,"ENSG00000006125","vascular associated smooth muscle cell"
"ENSG000001976942",3789.74366183745,-3.82316922651677,0.212711346187671,-17.9735086775468,3.14199324956347e-72,4.82566825295025e-70,"ENSG00000197694","vascular associated smooth muscle cell"
"ENSG00000141551",1110.36493388321,-3.95849784671554,0.22031502082197,-17.9674442166805,3.50494227914598e-72,5.33709843121921e-70,"ENSG00000141551","vascular associated smooth muscle cell"
"ENSG000001126554",1310.09267261339,-7.33727756028671,0.408424529069888,-17.9648308023909,3.67396547038167e-72,5.5470651542644e-70,"ENSG00000112655","vascular associated smooth muscle cell"
"ENSG000001078644",1814.95507790153,4.5346456063234,0.252992454145473,17.9240350137714,7.65675623302351e-72,1.14632579031552e-69,"ENSG00000107864","vascular associated smooth muscle cell"
"ENSG000001439192",2097.26364995652,3.96164889971308,0.221265021331755,17.9045421452909,1.08685221774727e-71,1.61361325928212e-69,"ENSG00000143919","vascular associated smooth muscle cell"
"ENSG000001109172",1624.57715613261,-4.79675630601303,0.268501942883247,-17.8648849036404,2.21388254291697e-71,3.25971333757097e-69,"ENSG00000110917","vascular associated smooth muscle cell"
"ENSG000002511362",1615.67071809053,4.38410093976465,0.246287857730799,17.8007189642156,6.97674299890306e-71,1.01883322351194e-68,"ENSG00000251136","vascular associated smooth muscle cell"
"ENSG000001002415",789.486700503562,-5.26744737747204,0.296005299614157,-17.7951117238041,7.71134384141331e-71,1.11695367380991e-68,"ENSG00000100241","vascular associated smooth muscle cell"
"ENSG000001367202",2254.01471762668,-6.90787106194206,0.388257290745002,-17.791993161769,8.15276343503156e-71,1.17136801095583e-68,"ENSG00000136720","vascular associated smooth muscle cell"
"ENSG000000704131",1312.47702811939,-3.74640525053751,0.210663191131599,-17.78386262172,9.4256683099826e-71,1.3434216528852e-68,"ENSG00000070413","vascular associated smooth muscle cell"
"ENSG000000113045",1280.29974562394,-4.21726744436373,0.237467035851538,-17.7593804935533,1.45835293330947e-70,2.06206475078107e-68,"ENSG00000011304","vascular associated smooth muscle cell"
"ENSG00000182492",689.836023907806,9.86688633256139,0.555996590197703,17.7463072733106,1.84066387810184e-70,2.58214705923325e-68,"ENSG00000182492","vascular associated smooth muscle cell"
"ENSG000000632445",872.556981449874,-4.97802493145493,0.28083806573638,-17.7256061011606,2.66030634530376e-70,3.70281389436967e-68,"ENSG00000063244","vascular associated smooth muscle cell"
"ENSG000001293512",1928.39726260225,-4.15646520603975,0.2353542770796,-17.6604617414026,8.45452177580482e-70,1.16660943127008e-67,"ENSG00000129351","vascular associated smooth muscle cell"
"ENSG000002547723",5721.45535008739,-5.35867031610597,0.303434163013035,-17.6600757900677,8.51252952767796e-70,1.16660943127008e-67,"ENSG00000254772","vascular associated smooth muscle cell"
"ENSG000001962353",988.468058602159,-4.35884401160917,0.246886567102102,-17.655249788485,9.27225522699733e-70,1.26102671087164e-67,"ENSG00000196235","vascular associated smooth muscle cell"
"ENSG000001091114",967.148420425224,-3.68259514665209,0.208657515075395,-17.648993592785,1.03585673130523e-69,1.39809269128287e-67,"ENSG00000109111","vascular associated smooth muscle cell"
"ENSG000001124735",923.456982951146,-5.85157607017411,0.331884448212267,-17.631365680719,1.41507334291135e-69,1.88141393114243e-67,"ENSG00000112473","vascular associated smooth muscle cell"
"ENSG000001426573",1092.19506918718,-6.45493239164712,0.366096668275256,-17.6317703792755,1.40498002323745e-69,1.88141393114243e-67,"ENSG00000142657","vascular associated smooth muscle cell"
"ENSG000000550706",995.416296830459,-4.51530341198625,0.256522814033118,-17.6019564926623,2.37959872066896e-69,3.14036524499542e-67,"ENSG00000055070","vascular associated smooth muscle cell"
"ENSG00000155846",315.542231786215,6.36059876555116,0.361374506365142,17.6011275104289,2.4146878695853e-69,3.16324110915675e-67,"ENSG00000155846","vascular associated smooth muscle cell"
"ENSG000001387601",2170.63754108544,-3.34236580607932,0.189912028995361,-17.5995476629917,2.48299395599416e-69,3.22897958540088e-67,"ENSG00000138760","vascular associated smooth muscle cell"
"ENSG000001985632",1657.49021929922,-3.14192423723314,0.179101382595968,-17.5427134715144,6.76200858552267e-69,8.7298510840342e-67,"ENSG00000198563","vascular associated smooth muscle cell"
"ENSG000000659784",2889.93032963373,-4.61365418829265,0.263084845419702,-17.5367538975209,7.50963540353711e-69,9.62529959348325e-67,"ENSG00000065978","vascular associated smooth muscle cell"
"ENSG00000131471",51.6814895908448,7.21422137674737,0.411692824939227,17.5233109243823,9.51247993272097e-69,1.21053101772398e-66,"ENSG00000131471","vascular associated smooth muscle cell"
"ENSG00000118473",3767.17083760382,10.0587518840016,0.574741073826469,17.5013625127454,1.39882523149014e-68,1.76748016483889e-66,"ENSG00000118473","vascular associated smooth muscle cell"
"ENSG000001987522",1583.28266804355,-2.97434829929572,0.170426844907532,-17.4523462011487,3.30378993677179e-68,4.14509306433283e-66,"ENSG00000198752","vascular associated smooth muscle cell"
"ENSG00000269113",191.428073298361,10.5836101720932,0.607511821270832,17.4212415323109,5.6928345135506e-68,7.09255522331591e-66,"ENSG00000269113","vascular associated smooth muscle cell"
"ENSG00000242220",564.041896731591,6.38036382767099,0.366970902266531,17.3865660417864,1.04298995309502e-67,1.29041034752367e-65,"ENSG00000242220","vascular associated smooth muscle cell"
"ENSG000000867582",2227.48359064516,-2.49896846306668,0.143950734039553,-17.3598869067249,1.66050178134952e-67,2.04024136113952e-65,"ENSG00000086758","vascular associated smooth muscle cell"
"ENSG000002726931",523.11380274149,6.2461903177294,0.360179281723039,17.3418923149845,2.27134537142607e-67,2.77166363954294e-65,"ENSG00000272693","vascular associated smooth muscle cell"
"ENSG000001222181",2044.27254278203,-2.83113652397493,0.163611781441095,-17.3039893523451,4.38915526638409e-67,5.31953675006116e-65,"ENSG00000122218","vascular associated smooth muscle cell"
"ENSG000001612024",771.410907886314,-4.12783624957306,0.238751537007311,-17.2892551868542,5.66798872000827e-67,6.82303290781536e-65,"ENSG00000161202","vascular associated smooth muscle cell"
"ENSG000001440282",1531.63056567917,-4.62914890254641,0.268088375516477,-17.2672496285162,8.30051141403495e-67,9.9249604934528e-65,"ENSG00000144028","vascular associated smooth muscle cell"
"ENSG00000267419",578.752750876951,6.41149305108927,0.371642415475366,17.251779625015,1.08505121218918e-66,1.28875149309083e-64,"ENSG00000267419","vascular associated smooth muscle cell"
"ENSG000001433214",1239.31623273118,-4.95164664150347,0.287260521575731,-17.2374770272707,1.38970858785044e-66,1.63967206630089e-64,"ENSG00000143321","vascular associated smooth muscle cell"
"ENSG00000266865",441.235062638999,6.51363894391111,0.377959902257932,17.23367718374,1.48409562130069e-66,1.73951628875612e-64,"ENSG00000266865","vascular associated smooth muscle cell"
"ENSG000001274635",558.981460697292,-4.60011007020438,0.266990509572627,-17.2294890839671,1.59554377773593e-66,1.84918005335828e-64,"ENSG00000127463","vascular associated smooth muscle cell"
"ENSG000001415222",1497.71932686382,-4.47107401962182,0.259502820587732,-17.2293850583033,1.59841562762222e-66,1.84918005335828e-64,"ENSG00000141522","vascular associated smooth muscle cell"
"ENSG000001089532",3572.5965261878,-3.55555633887357,0.206575889631268,-17.2118650691527,2.16350308310528e-66,2.48677231797443e-64,"ENSG00000108953","vascular associated smooth muscle cell"
"ENSG00000150995",1738.96377309413,5.28939659838483,0.307337270787155,17.2103975051174,2.21903373162403e-66,2.53425031811626e-64,"ENSG00000150995","vascular associated smooth muscle cell"
"ENSG000001054293",1360.15238190412,-5.8558660200704,0.341438173739607,-17.1505896834379,6.22179030060757e-66,7.06034496787417e-64,"ENSG00000105429","vascular associated smooth muscle cell"
"ENSG000001066823",1627.37262727429,-4.62345397197419,0.269976765329287,-17.1253773128774,9.5985128450208e-66,1.08232344839804e-63,"ENSG00000106682","vascular associated smooth muscle cell"
"ENSG000001024661",8179.92816966493,8.02303290489086,0.469167672192165,17.1005663442317,1.46969160568205e-65,1.64679406583845e-63,"ENSG00000102466","vascular associated smooth muscle cell"
"ENSG000001824733",1155.4828948588,-4.37181135065446,0.255679031335893,-17.0988263206891,1.51423071948376e-65,1.68609590614516e-63,"ENSG00000182473","vascular associated smooth muscle cell"
"ENSG000001021813",874.443357399315,-3.72553191391862,0.217978447535651,-17.0912856570799,1.72332184643587e-65,1.9070001252237e-63,"ENSG00000102181","vascular associated smooth muscle cell"
"ENSG000001064843",3392.85676382565,-9.46675857727264,0.554300957063933,-17.0787339560389,2.1370564291354e-65,2.35023440379484e-63,"ENSG00000106484","vascular associated smooth muscle cell"
"ENSG00000182944",1872.06649022124,-3.52598300549421,0.206660677992104,-17.061702495861,2.8609425110942e-65,3.12702771642051e-63,"ENSG00000182944","vascular associated smooth muscle cell"
"ENSG000001792221",3106.08281946803,-4.44071781341626,0.260327450167309,-17.058200395549,3.0377000788832e-65,3.29997954910873e-63,"ENSG00000179222","vascular associated smooth muscle cell"
"ENSG000001226423",1166.69113262902,-4.49629167467741,0.264340702069892,-17.0094565062046,6.98830422773311e-65,7.54567443159352e-63,"ENSG00000122642","vascular associated smooth muscle cell"
"ENSG00000123243",2914.96715021947,10.7268210915856,0.631068530363653,16.9978703983295,8.51578040955666e-65,9.13958697449768e-63,"ENSG00000123243","vascular associated smooth muscle cell"
"ENSG00000135677",1193.46990918404,-4.45843306071312,0.262335462856781,-16.9951596027532,8.91872897137704e-65,9.51473505114092e-63,"ENSG00000135677","vascular associated smooth muscle cell"
"ENSG000001612033",2181.35426778441,-4.22591181051184,0.249372872339502,-16.9461568568636,2.05452564587861e-64,2.17877553017699e-62,"ENSG00000161203","vascular associated smooth muscle cell"
"ENSG000000746962",1455.53928226094,-3.89214744159392,0.22984992280469,-16.9334294051567,2.55076057146039e-64,2.68901481308511e-62,"ENSG00000074696","vascular associated smooth muscle cell"
"ENSG00000116560",3204.24793019246,-2.64336474415544,0.156185056642556,-16.9245688478701,2.9651029375115e-64,3.10742787851205e-62,"ENSG00000116560","vascular associated smooth muscle cell"
"ENSG00000101605",683.683397198693,11.2278485758384,0.664290848057328,16.9020070179703,4.34850139146072e-64,4.5305789935827e-62,"ENSG00000101605","vascular associated smooth muscle cell"
"ENSG00000153291",771.171806470669,6.19877896708678,0.367183190875223,16.8819791350232,6.10629137953685e-64,6.32498181499003e-62,"ENSG00000153291","vascular associated smooth muscle cell"
"ENSG00000168385",4018.6206744619,-3.56912705861329,0.211735136924343,-16.8565648123325,9.38898199568686e-64,9.66902330839058e-62,"ENSG00000168385","vascular associated smooth muscle cell"
"ENSG000000826415",1361.65294175722,-4.22358195936085,0.250662579156685,-16.8496708745694,1.05500167573541e-63,1.08022470430471e-61,"ENSG00000082641","vascular associated smooth muscle cell"
"ENSG000001002801",942.201226449697,-4.37122630328452,0.259547784219604,-16.8417014864053,1.20714971371133e-63,1.22894738854177e-61,"ENSG00000100280","vascular associated smooth muscle cell"
"ENSG000001977762",708.20515742457,3.86316169777255,0.229573295445045,16.8275743495493,1.53253090761872e-63,1.55133924148495e-61,"ENSG00000197776","vascular associated smooth muscle cell"
"ENSG000000788082",938.697528875452,-4.16881035793859,0.248073145094114,-16.8047627902529,2.25211703890152e-63,2.26687667599263e-61,"ENSG00000078808","vascular associated smooth muscle cell"
"ENSG000001428642",1728.2532938893,-3.85158544227287,0.229503844157778,-16.7822262690511,3.29257605081932e-63,3.2955356697414e-61,"ENSG00000142864","vascular associated smooth muscle cell"
"ENSG000001986732",1849.40477767979,4.98269222550022,0.297184397092682,16.7663318607749,4.30263842017357e-63,4.28244726781075e-61,"ENSG00000198673","vascular associated smooth muscle cell"
"ENSG000000050075",652.049844216397,-4.26417581563863,0.254519931055602,-16.7537991934591,5.31227023767134e-63,5.25796703079737e-61,"ENSG00000005007","vascular associated smooth muscle cell"
"ENSG000001314675",493.953878698469,-4.70673728809878,0.281031571128631,-16.7480730695003,5.84903485432632e-63,5.75725994279987e-61,"ENSG00000131467","vascular associated smooth muscle cell"
"ENSG00000244627",737.378182765407,4.45062547171992,0.265787488430224,16.7450525907216,6.15360693442642e-63,6.02377259031545e-61,"ENSG00000244627","vascular associated smooth muscle cell"
"ENSG00000184009",21808.4060803804,-5.36694883001732,0.320872495475469,-16.7261105445157,8.45847133292239e-63,8.23476094357078e-61,"ENSG00000184009","vascular associated smooth muscle cell"
"ENSG000001624306",1478.61256281686,-8.50070798914288,0.508902197097316,-16.7040111786299,1.2254258797476e-62,1.18653192791213e-60,"ENSG00000162430","vascular associated smooth muscle cell"
"ENSG000001526613",3009.63426219552,-7.14525282878355,0.427954972970455,-16.6962724587309,1.39512816803412e-62,1.34354613198356e-60,"ENSG00000152661","vascular associated smooth muscle cell"
"ENSG00000136758",1420.46263163422,-2.72917970214464,0.163531163651642,-16.6890496049939,1.5745737202651e-62,1.50820459141092e-60,"ENSG00000136758","vascular associated smooth muscle cell"
"ENSG000000636602",2923.28510537771,-6.90339695671989,0.413767235688688,-16.6842523072898,1.70628907099741e-62,1.62562813309572e-60,"ENSG00000063660","vascular associated smooth muscle cell"
"ENSG00000198108",1633.325097573,8.60501375718735,0.517279688240318,16.635127867595,3.87926866206235e-62,3.67622608953739e-60,"ENSG00000198108","vascular associated smooth muscle cell"
"ENSG000001403912",1717.12741415084,-3.63783019210961,0.218811977089103,-16.6253705144679,4.56535563477935e-62,4.30351195710206e-60,"ENSG00000140391","vascular associated smooth muscle cell"
"ENSG00000122566",5520.22135401133,-2.74942047824011,0.165665263095175,-16.5962400739409,7.41954480872693e-62,6.95719001643574e-60,"ENSG00000122566","vascular associated smooth muscle cell"
"ENSG000001629091",1815.88123023652,-3.93747490061154,0.237687205540701,-16.565783975012,1.23164323267996e-61,1.14884585515321e-59,"ENSG00000162909","vascular associated smooth muscle cell"
"ENSG000001964194",1559.59826258486,-3.55762827436351,0.214849952935614,-16.5586644341954,1.38637365699544e-61,1.28643922255369e-59,"ENSG00000196419","vascular associated smooth muscle cell"
"ENSG00000138668",2174.98377637383,-2.77365995038314,0.167598068973684,-16.5494743905352,1.61506507885862e-61,1.49088080025622e-59,"ENSG00000138668","vascular associated smooth muscle cell"
"ENSG000001362951",2533.86160004932,-6.96330447183081,0.420775833216583,-16.5487271894882,1.63523346221837e-61,1.50171749293208e-59,"ENSG00000136295","vascular associated smooth muscle cell"
"ENSG000001056473",895.321102590016,-5.63950121863359,0.341148447397687,-16.5309303373714,2.19725915376681e-61,2.00750610684664e-59,"ENSG00000105647","vascular associated smooth muscle cell"
"ENSG00000139644",3955.22687448649,-3.79911415755159,0.230032786644624,-16.5155333418658,2.83642372143999e-61,2.57825127659056e-59,"ENSG00000139644","vascular associated smooth muscle cell"
"ENSG00000174749",231.28647610608,7.00939783983367,0.424564039063971,16.50963622658,3.12762890005444e-61,2.82851961844517e-59,"ENSG00000174749","vascular associated smooth muscle cell"
"ENSG000002427592",2404.89944636545,6.13939615706705,0.371889429042135,16.5086600414541,3.17862866451764e-61,2.86012365086093e-59,"ENSG00000242759","vascular associated smooth muscle cell"
"ENSG000002048433",1240.10555175462,-4.56594702379086,0.276856334024484,-16.4921168947757,4.18042773870666e-61,3.74263822074361e-59,"ENSG00000204843","vascular associated smooth muscle cell"
"ENSG000001358292",1600.17512421442,-2.8204475278277,0.171170895405048,-16.4773778927403,5.33489889572108e-61,4.75232793630834e-59,"ENSG00000135829","vascular associated smooth muscle cell"
"ENSG000000696676",19813.4706492395,9.01985549778582,0.193187413150019,46.6896644595655,0,0,"ENSG00000069667","pericyte"
"ENSG000002305907",11442.1258906906,5.08390980422558,0.146914525070467,34.6045416665719,2.15875732764276e-262,1.92302102746417e-258,"ENSG00000230590","pericyte"
"ENSG000002316075",4001.88878492502,7.03959102342364,0.211356584836727,33.3067031190996,3.08790177839955e-243,1.83380193613221e-239,"ENSG00000231607","pericyte"
"ENSG000001075817",1873.78789555626,-4.21375820719176,0.133661368681763,-31.5256251581889,3.87069371767263e-218,1.72400698185139e-214,"ENSG00000107581","pericyte"
"ENSG000001821856",3392.25173355258,5.30583428610186,0.178619752087162,29.7046335811325,6.69027796599877e-194,2.38387984484468e-190,"ENSG00000182185","pericyte"
"ENSG000002378777",3127.75612860841,9.20702452478339,0.311008889579157,29.6037342766694,1.33771991639227e-192,3.97213633840745e-189,"ENSG00000237877","pericyte"
"ENSG000001158964",5279.29587716544,10.9762661813924,0.371081877201288,29.5790952233392,2.7756967781021e-192,7.06454482838101e-189,"ENSG00000115896","pericyte"
"ENSG000001326887",10059.3018855002,-9.22861223517321,0.320588672747148,-28.7864576003031,3.16931914096343e-182,7.05807372692555e-179,"ENSG00000132688","pericyte"
"ENSG000001521027",1297.46977850599,-3.73630417842153,0.136456496257512,-27.3809183211815,4.62848293558201e-165,9.16233910892546e-162,"ENSG00000152102","pericyte"
"ENSG000000842346",5540.461170278,-5.16111910860255,0.191141495201302,-27.0015629163468,1.41674487954534e-160,2.52407267739798e-157,"ENSG00000084234","pericyte"
"ENSG000000672257",8597.16199546887,-5.59822950631837,0.207866328177481,-26.9318727828707,9.30222214675153e-160,1.50662172515023e-156,"ENSG00000067225","pericyte"
"ENSG000001471407",2023.72405257751,-5.39461251128371,0.200513575134725,-26.9039764896669,1.97311210038415e-159,2.929413765037e-156,"ENSG00000147140","pericyte"
"ENSG000001413764",4613.77598591652,3.20035462166667,0.120147380233517,26.6369072338198,2.53797737969182e-156,3.47820038435303e-153,"ENSG00000141376","pericyte"
"ENSG000001137586",1981.5673182161,-7.66492923710795,0.288978666913008,-26.5242044299946,5.09731366089014e-155,6.48669572731562e-152,"ENSG00000113758","pericyte"
"ENSG000001156777",3406.62551742769,-5.0771166506079,0.1915943698741,-26.4992998173389,9.87410142080791e-155,1.17277993942076e-151,"ENSG00000115677","pericyte"
"ENSG000000093077",2890.59503916453,-3.75029398717102,0.141986730516408,-26.4129892528065,9.71846939629125e-154,1.08215156727703e-150,"ENSG00000009307","pericyte"
"ENSG000001861535",11507.6695347199,5.44610628303207,0.2065465097859,26.3674573280244,3.23736950667168e-153,3.39276324299192e-150,"ENSG00000186153","pericyte"
"ENSG000001559701",1458.51566009223,4.710434488303,0.179014377851057,26.3131629137753,1.35576124887264e-152,1.34190235610639e-149,"ENSG00000155970","pericyte"
"ENSG000001270227",4465.61942080926,-4.89719571593798,0.187461141207434,-26.1237912262522,1.95703811715112e-150,1.83508374185075e-147,"ENSG00000127022","pericyte"
"ENSG000000895977",2223.05418433748,-5.1014293396455,0.195558316452011,-26.086486282967,5.189865335111e-150,4.62313204051688e-147,"ENSG00000089597","pericyte"
"ENSG000001444261",2272.02101679919,4.47130376058301,0.172298647309982,25.950893001143,1.77658536777477e-148,1.50722118629883e-145,"ENSG00000144426","pericyte"
"ENSG000001439517",2362.65477834893,3.89169031657063,0.150551765794648,25.8495162512998,2.46376141361327e-147,1.9951987884061e-144,"ENSG00000143951","pericyte"
"ENSG000001354867",4448.5581888387,-7.78304120549016,0.302496073550038,-25.7293958038854,5.48265217125641e-146,4.24691004709149e-143,"ENSG00000135486","pericyte"
"ENSG000001436415",2959.0420709894,-4.52267708704053,0.178629163590408,-25.3188057097491,1.98306598477604e-141,1.47209598269875e-138,"ENSG00000143641","pericyte"
"ENSG000002044066",5535.6711064417,2.94262903009053,0.117213231967433,25.1049218650343,4.39444534814582e-139,3.13165753290264e-136,"ENSG00000204406","pericyte"
"ENSG000002633276",1660.27675243139,5.42705158991049,0.216476113778408,25.0699788313171,1.0573611371668e-138,7.2453638537553e-136,"ENSG00000263327","pericyte"
"ENSG000000748005",4336.01852930463,-5.93280070980879,0.237091835762924,-25.0232180737814,3.41724706129508e-138,2.25487680163086e-135,"ENSG00000074800","pericyte"
"ENSG000001817224",20029.9846845834,4.13272088746682,0.165417949388782,24.9835093636283,9.23748526731131e-138,5.87767991151494e-135,"ENSG00000181722","pericyte"
"ENSG000001353877",1924.09854135596,-3.83786046150843,0.154119255794534,-24.9018880977789,7.09791557713422e-137,4.36056772145598e-134,"ENSG00000135387","pericyte"
