"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","id","celltype"
"ENSG000001014442",314.136690361832,-9.3351832418578,0.416703733369983,-22.4024468568158,3.72545307743859e-111,5.62196126694483e-109,"ENSG00000101444","54"
"ENSG000001688722",121.630777499845,-7.59999426445277,0.339321107088422,-22.3976466706279,4.14924470486095e-111,6.20887398818982e-109,"ENSG00000168872","54"
"ENSG000000888322",339.014715790662,-10.2769246654776,0.458998396664784,-22.3898922962536,4.93780498477806e-111,7.32729111366192e-109,"ENSG00000088832","54"
"ENSG000001440431",182.701806447192,-10.2974926701815,0.460439996511938,-22.364461706607,8.73307604293729e-111,1.28520566195524e-108,"ENSG00000144043","54"
"ENSG000001222182",746.120517386509,-4.67430686812082,0.209215540863007,-22.3420633516969,1.44225364525576e-110,2.10509923451388e-108,"ENSG00000122218","54"
"ENSG000001556602",808.243134611459,-8.29394145429798,0.371817977881779,-22.3064562438535,3.19855103817523e-110,4.63061775095824e-108,"ENSG00000155660","54"
"ENSG000001428642",824.274834515879,-6.43330875331997,0.288458669159332,-22.3023588511618,3.50528137427648e-110,5.0337536638501e-108,"ENSG00000142864","54"
"ENSG000001421922",3510.73356461418,-6.32105376950989,0.28388960334766,-22.2658867918067,7.91412235216687e-110,1.12741421380028e-107,"ENSG00000142192","54"
"ENSG000000711272",1116.62033706254,-8.10431265169726,0.36486134759381,-22.2120339826173,2.62769243261607e-109,3.71359675774558e-107,"ENSG00000071127","54"
"ENSG000001225662",2270.59689990325,-4.12818006686487,0.186199590332688,-22.1707258296807,6.58401631099664e-109,9.23162035038717e-107,"ENSG00000122566","54"
"ENSG000001056552",412.990734256523,-7.99476824928539,0.361336368866321,-22.1255565122566,1.79410708741331e-108,2.49591132074756e-106,"ENSG00000105655","54"
"ENSG000001679862",770.883053921018,-5.24850386955879,0.237445632948592,-22.1040235795581,2.89120533782973e-108,3.99098398842899e-106,"ENSG00000167986","54"
"ENSG000001679781",1922.00157377176,-4.88239426900731,0.221201203650767,-22.0721867170111,5.84931735923782e-108,8.01221493968829e-106,"ENSG00000167978","54"
"ENSG000000842342",2966.83924410512,-7.61660577428865,0.345500991761357,-22.0451053858322,1.06432422976458e-107,1.44674973736015e-105,"ENSG00000084234","54"
"ENSG000002791702",368.026900123512,6.08002386013798,0.276077602058527,22.022879852633,1.73856817421387e-107,2.34535480895655e-105,"ENSG00000279170","54"
"ENSG000001818042",829.892429177738,6.59807122257819,0.299742631721447,22.0124551008474,2.18816248360706e-107,2.92966987560834e-105,"ENSG00000181804","54"
"ENSG000001976942",2090.74440454548,-4.76212970874713,0.217010014992467,-21.9442854234744,9.81988602092064e-107,1.30494559980995e-104,"ENSG00000197694","54"
"ENSG000001974512",294.600166253365,-7.50663959555564,0.342121656729762,-21.941433545334,1.04553866115259e-106,1.37910421771439e-104,"ENSG00000197451","54"
"ENSG000001004392",214.655373097794,-7.61175817040838,0.346952349205004,-21.9389152079521,1.10505962094561e-106,1.44689681398371e-104,"ENSG00000100439","54"
"ENSG000002471992",411.463282677341,7.16168459154777,0.326696644302968,21.9215125604604,1.61984967416553e-106,2.10544986480771e-104,"ENSG00000247199","54"
"ENSG000002044691",1090.92790743646,-6.53388625954581,0.298202938109687,-21.9108715057076,2.04628976691822e-106,2.64045520866034e-104,"ENSG00000204469","54"
"ENSG000000441152",1746.77402536971,-5.15221081576733,0.235610158924622,-21.8675240460054,5.29541596655794e-106,6.78384691485591e-104,"ENSG00000044115","54"
"ENSG000001131402",5942.40787209503,-10.0390915839277,0.459500194413147,-21.8478505689191,8.14785405986245e-106,1.03634883745693e-103,"ENSG00000113140","54"
"ENSG000001387602",878.502829768374,-4.95198760161056,0.226910930199644,-21.8234864105208,1.38858930629551e-105,1.75366026788682e-103,"ENSG00000138760","54"
"ENSG000001828711",1769.14508856863,-8.70063159569097,0.398780284613713,-21.8181086964192,1.56186368720129e-105,1.95859906183052e-103,"ENSG00000182871","54"
"ENSG000002475562",200.356091383894,-7.96431787640632,0.365297732207395,-21.8022647670987,2.20816589711602e-105,2.74970700209405e-103,"ENSG00000247556","54"
"ENSG000001064842",1929.85168025487,-8.34574888181257,0.383395065046505,-21.768013317543,4.66412632470113e-105,5.76764565721896e-103,"ENSG00000106484","54"
"ENSG000001543802",1282.55170645741,-4.49932681567986,0.206824098682483,-21.7543644301684,6.28107497869711e-105,7.71359325142478e-103,"ENSG00000154380","54"
"ENSG000001969431",119.206077109744,-9.94139466118185,0.457731656787991,-21.7188269890331,1.36212652940602e-104,1.65002633395463e-102,"ENSG00000196943","54"
"ENSG000000154791",808.40069443997,-13.248496751961,0.609994379017711,-21.7190472694115,1.35561164047603e-104,1.65002633395463e-102,"ENSG00000015479","54"
"ENSG000001426572",626.303864803909,-6.75016469045295,0.310864612529153,-21.7141624308232,1.50766010369091e-104,1.81397996394757e-102,"ENSG00000142657","54"
"ENSG000002480792",585.532292403484,8.47117498467314,0.390347594166789,21.7016195597546,1.98062708148914e-104,2.3670487543676e-102,"ENSG00000248079","54"
"ENSG000000908632",1395.94381234386,-3.96036577695356,0.182600448547995,-21.6886968703837,2.62312521448283e-104,3.11399937961971e-102,"ENSG00000090863","54"
"ENSG000001003802",679.8018902894,-5.50293876552031,0.253901017104413,-21.6735593589895,3.64464880012399e-104,4.29803054197403e-102,"ENSG00000100380","54"
"ENSG000001592171",102.419964289591,-11.3125910404211,0.522411513693334,-21.6545591815991,5.50553702418727e-104,6.44980906511202e-102,"ENSG00000159217","54"
"ENSG000001066822",832.660463637451,-6.94526977661464,0.320803202111408,-21.6496273444387,6.12737067543624e-104,7.1313784063721e-102,"ENSG00000106682","54"
"ENSG000001193352",926.774200486186,-7.0347003621534,0.325335546129182,-21.6229073209237,1.09366227912261e-103,1.26460027300885e-101,"ENSG00000119335","54"
"ENSG000001812221",627.705485047464,-6.25432060270248,0.289306246233659,-21.6183393346134,1.20744318006204e-103,1.38715746499127e-101,"ENSG00000181222","54"
"ENSG000001126552",698.219856963328,-7.48866609245167,0.346561094397405,-21.6085019741551,1.4941795821572e-103,1.70556768073547e-101,"ENSG00000112655","54"
"ENSG000001124731",502.21337913585,-7.42682286812545,0.344923460239244,-21.5317997302187,7.84280913191441e-103,8.8953440899363e-101,"ENSG00000112473","54"
"ENSG000002284362",479.417460750626,6.72746739099321,0.312517710363192,21.5266756663963,8.75960887223917e-103,9.87230096126347e-101,"ENSG00000228436","54"
"ENSG00000088882",291.35451370998,-14.6527104405167,0.681181536648638,-21.5107275405715,1.23551400771348e-102,1.38369798335559e-100,"ENSG00000088882","54"
"ENSG000000756182",1104.4963710467,-10.7908932727696,0.501711083613891,-21.5081819501402,1.30520378752722e-102,1.45261024028107e-100,"ENSG00000075618","54"
"ENSG000001855321",3995.85798105715,9.17621150644071,0.42704693331969,21.4875948999529,2.03376921352394e-102,2.24939927858515e-100,"ENSG00000185532","54"
"ENSG000001871092",1078.20595526131,-4.5383066050856,0.211381413876764,-21.4697523393966,2.98605318147959e-102,3.28226228411155e-100,"ENSG00000187109","54"
"ENSG000002511361",1056.11621941801,4.91790387776192,0.229155986099534,21.4609444050299,3.6089846033669e-102,3.94264962160457e-100,"ENSG00000251136","54"
"ENSG000001640891",1127.25377903797,10.0248196127128,0.467339134163283,21.4508456062878,4.48426175620235e-102,4.86897860321312e-100,"ENSG00000164089","54"
"ENSG000001227862",2638.14361731749,-7.08909088131615,0.330607064382043,-21.4426479197194,5.34824343585592e-102,5.77188914316887e-100,"ENSG00000122786","54"
"ENSG000001971021",1525.29716222142,-5.39430747194847,0.251577450156813,-21.4419355494147,5.43074382467573e-102,5.8256177883133e-100,"ENSG00000197102","54"
"ENSG000000735842",384.362035558335,-7.00421967934906,0.327654856220075,-21.3768224287955,2.19580934991872e-101,2.34136389784446e-99,"ENSG00000073584","54"
"ENSG00000213024",165.634374511636,-12.6855644912227,0.593737182054939,-21.3656224919545,2.79108062270553e-101,2.95837932431652e-99,"ENSG00000213024","54"
"ENSG000001607102",767.744371737992,-5.11991075434172,0.239647287848212,-21.3643592644561,2.86760318755377e-101,3.02150354797455e-99,"ENSG00000160710","54"
"ENSG000001244062",387.569719144217,7.12527379795806,0.333738168273222,21.3498918473262,3.90842103549823e-101,4.09395608112453e-99,"ENSG00000124406","54"
"ENSG000001679302",508.79913457241,-5.6693402747292,0.265764541304387,-21.3321921987929,5.7069696699561e-101,5.94292449783089e-99,"ENSG00000167930","54"
"ENSG00000136295",1479.45882008702,-6.65147343770453,0.312128349378555,-21.3100586696068,9.15805220442395e-101,9.48124625605681e-99,"ENSG00000136295","54"
"ENSG000001792222",1456.02771228537,-5.08988739037309,0.238919643412545,-21.3037627114834,1.04758764552451e-100,1.07828862450029e-98,"ENSG00000179222","54"
"ENSG000000072021",493.339070868482,-6.16566988287927,0.289994043418483,-21.2613673377482,2.58766432228387e-100,2.64819187281086e-98,"ENSG00000007202","54"
"ENSG000001386682",898.032039797593,-4.22867872557632,0.199198622492439,-21.2284536542758,5.21503803924664e-100,5.30652470656371e-98,"ENSG00000138668","54"
"ENSG000000582621",1151.12976306956,-6.96003894843733,0.328277339483589,-21.2017038988622,9.21009249900463e-100,9.31841574600997e-98,"ENSG00000058262","54"
"ENSG000002348571",222.432587794601,-10.8293189041434,0.511228001164353,-21.182953358343,1.37157991761416e-99,1.3798713894325e-97,"ENSG00000234857","54"
"ENSG000001686102",884.227485808566,-4.681320280845,0.2210188047108,-21.180642466013,1.44054392980063e-99,1.44111043584044e-97,"ENSG00000168610","54"
"ENSG000001367201",1279.73920933925,-7.17490974241569,0.338759099797072,-21.1799764101206,1.46105583567522e-99,1.45346487518819e-97,"ENSG00000136720","54"
"ENSG000001531872",1564.93068403932,-4.64175141371499,0.219367059554014,-21.1597466964819,2.24424903381642e-99,2.22018569695383e-97,"ENSG00000153187","54"
"ENSG000000550702",504.526235406479,-6.40867278178221,0.302971225999367,-21.152743996209,2.6034860634891e-99,2.56134123384256e-97,"ENSG00000055070","54"
"ENSG000001154612",3367.76272826855,-9.50491962296932,0.449440181589949,-21.1483530229641,2.85744972054536e-99,2.79574764690941e-97,"ENSG00000115461","54"
"ENSG00000143799",613.717227603963,-6.30819096468583,0.298288604354177,-21.1479448849334,2.88227553483288e-99,2.80462734692727e-97,"ENSG00000143799","54"
"ENSG000002287162",340.709026959527,-7.63628543716695,0.361144228014844,-21.1446974499425,3.087631500047e-99,2.9881225065944e-97,"ENSG00000228716","54"
"ENSG00000125817",234.83264289469,-8.04756389190242,0.381126837764004,-21.1151855353873,5.76831390133556e-99,5.55223598059904e-97,"ENSG00000125817","54"
"ENSG000001988382",3408.99084183119,8.5798862891182,0.406900714054338,21.0859455212763,1.07053138873745e-98,1.02488991608859e-96,"ENSG00000198838","54"
"ENSG000001977461",4781.48407578846,-6.36668490002672,0.302156118216014,-21.0708455536721,1.47277948666761e-98,1.40244835930964e-96,"ENSG00000197746","54"
"ENSG000001675522",7872.70842857796,-8.79632034432922,0.418856409052603,-21.0008015974384,6.44882920463301e-98,6.10820753440958e-96,"ENSG00000167552","54"
"ENSG000001304021",1025.07700840194,-6.9480458453984,0.33140801656935,-20.965231672193,1.36256015737505e-97,1.28376236626336e-95,"ENSG00000130402","54"
"ENSG000001031871",1159.28382703032,-6.68318259113944,0.318798980800396,-20.9636259637977,1.409315894638e-97,1.32082569135889e-95,"ENSG00000103187","54"
"ENSG00000166963",629.972495217027,-6.81747499760047,0.325267431051665,-20.9595992305716,1.53372967206298e-97,1.42990179426312e-95,"ENSG00000166963","54"
"ENSG00000063244",466.675784403683,-6.36758617123401,0.303930950904002,-20.9507657982659,1.84638244620178e-97,1.71242355309974e-95,"ENSG00000063244","54"
"ENSG000001054291",753.851684221015,-6.94411443202802,0.331502846983627,-20.9473749477964,1.98263067697881e-97,1.82925929870267e-95,"ENSG00000105429","54"
"ENSG000001356771",556.639307769412,-5.87445547868202,0.280577379365634,-20.9370245454703,2.46373080543878e-97,2.26142548723961e-95,"ENSG00000135677","54"
"ENSG00000160211",321.115290411376,-7.59931787040989,0.363001176270908,-20.9346921364754,2.58730987518425e-97,2.36267830499518e-95,"ENSG00000160211","54"
"ENSG000001193832",360.363942628686,-8.5835903956328,0.410497332749618,-20.9102220911831,4.32216496667467e-97,3.92677507967224e-95,"ENSG00000119383","54"
"ENSG000001682681",301.303479120072,-8.26783811460989,0.39556650945148,-20.9012591234649,5.21511269040199e-97,4.71398536436489e-95,"ENSG00000168268","54"
"ENSG00000109111",477.109260775592,-4.93843216193643,0.236496858948087,-20.8815972605389,7.87160495939348e-97,7.07927623797574e-95,"ENSG00000109111","54"
"ENSG000001309851",1120.10086011839,-5.9614696072522,0.285788878657094,-20.8596976735582,1.24455741830474e-96,1.1136599973745e-94,"ENSG00000130985","54"
"ENSG000001821851",750.404598181418,4.27294137093047,0.20499788338475,20.8438316551337,1.73389772947455e-96,1.54377584343766e-94,"ENSG00000182185","54"
"ENSG000000696673",9296.12956970547,7.72455108005308,0.173028858325251,44.6431373056444,0,0,"ENSG00000069667","55"
"ENSG000001857373",14112.2855687991,11.4240750360573,0.322109534549974,35.4664293064723,1.61918887133851e-275,1.44164481159624e-271,"ENSG00000185737","55"
"ENSG000002633273",758.836877374338,6.28454505172139,0.196545077555501,31.9750824079872,2.42150524664237e-224,1.43732479756535e-220,"ENSG00000263327","55"
