"","time","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","symbol","signif","Gene.stable.ID","Gene.stable.ID.1","Gene.name.1","symbol.hs"
"1304","7",2.6967678221686e-63,-2.44313757163105,0.048,0.161,8.70651491387133e-59,"Dpyd",TRUE,"ENSMUSG00000033308","ENSG00000188641","DPYD","DPYD"
"1305","7",0,2.43214486793647,0.681,0.171,0,"Myof",TRUE,"ENSMUSG00000048612","ENSG00000138119","MYOF","MYOF"
"1306","7",0,-2.42864600129547,0.275,0.376,0,"Rnf220",TRUE,"ENSMUSG00000028677","ENSG00000187147","RNF220","RNF220"
"1307","7",1.38120504186478e-291,2.428139459979,0.213,0.065,4.45922047766045e-287,"Slc7a11",TRUE,"ENSMUSG00000027737","ENSG00000151012","SLC7A11","SLC7A11"
"1308","7",0,2.42739431568213,0.571,0.184,0,"Timp3",TRUE,"ENSMUSG00000020044","ENSG00000100234","TIMP3","TIMP3"
"1309","7",0,2.41912455557262,0.623,0.169,0,"Loxl2",TRUE,"ENSMUSG00000034205","ENSG00000134013","LOXL2","LOXL2"
"1310","7",0,2.41639366868112,0.559,0.143,0,"Ugdh",TRUE,"ENSMUSG00000029201","ENSG00000109814","UGDH","UGDH"
"1311","7",0,2.41608892920338,0.654,0.15,0,"Tpm2",TRUE,"ENSMUSG00000028464","ENSG00000198467","TPM2","TPM2"
"1312","7",5.33373587150746e-154,-2.41537980583583,0.057,0.109,1.72199662611618e-149,"Kcnd2",TRUE,"ENSMUSG00000060882","ENSG00000184408","KCND2","KCND2"
"1313","7",4.54641634580374e-178,-2.40023992480609,0.063,0.153,1.46781051724274e-173,"Ntng1",TRUE,"ENSMUSG00000059857","ENSG00000162631","NTNG1","NTNG1"
"1314","7",1.10784633934855e-14,2.39252309231973,0.112,0.019,3.57668190658679e-10,"Crispld2",TRUE,"ENSMUSG00000031825","ENSG00000103196","CRISPLD2","CRISPLD2"
"1315","7",0,2.38595123741909,0.495,0.114,0,"Sat1",TRUE,"ENSMUSG00000025283","ENSG00000130066","SAT1","SAT1"
"1316","7",0,2.38324202089997,0.79,0.304,0,"Creb3l2",TRUE,"ENSMUSG00000038648","ENSG00000182158","CREB3L2","CREB3L2"
"1317","7",0,-2.37107882254169,0.167,0.384,0,"Adamtsl1",TRUE,"ENSMUSG00000066113","ENSG00000178031","ADAMTSL1","ADAMTSL1"
"1318","7",0,2.3702229787071,0.234,0.061,0,"Cemip",TRUE,"ENSMUSG00000052353","ENSG00000103888","CEMIP","CEMIP"
"1319","7",1.23065369365684e-14,2.36769822450727,0.126,0.021,3.97316544997112e-10,"Nxf7",TRUE,"ENSMUSG00000031410","ENSG00000269405","NXF2","NXF2"
"1320","7",0,2.36326937310724,0.448,0.161,0,"Hmcn1",TRUE,"ENSMUSG00000066842","ENSG00000143341","HMCN1","HMCN1"
"1321","7",1.829611894661e-112,2.35982679309713,0.243,0.044,5.90690200191303e-108,"Ccdc80",TRUE,"ENSMUSG00000022665","ENSG00000091986","CCDC80","CCDC80"
"1322","7",0,2.35774856693805,0.526,0.204,0,"Mitf",TRUE,"ENSMUSG00000035158","ENSG00000187098","MITF","MITF"
"1323","7",0,2.350693814585,0.687,0.165,0,"Timp1",TRUE,"ENSMUSG00000001131","ENSG00000102265","TIMP1","TIMP1"
"1324","7",2.8881907699657e-20,2.34826781555056,0.129,0.035,9.32452390083427e-16,"Prdm1",TRUE,"ENSMUSG00000038151","ENSG00000057657","PRDM1","PRDM1"
"1325","7",2.10617443506627e-75,2.33928796257798,0.21,0.044,6.79978416361144e-71,"Papss2",TRUE,"ENSMUSG00000024899","ENSG00000198682","PAPSS2","PAPSS2"
"1326","7",0,-2.33379327631971,0.098,0.301,0,"Tmem132c",TRUE,"ENSMUSG00000034324","ENSG00000181234","TMEM132C","TMEM132C"
"1327","7",1.68574036515008e-77,2.33271979147396,0.215,0.048,5.44241276888702e-73,"Trmt9b",TRUE,"ENSMUSG00000039620","ENSG00000250305","TRMT9B","TRMT9B"
"1328","7",0,2.32142246027318,0.948,0.488,0,"Ahnak",TRUE,"ENSMUSG00000069833","ENSG00000124942","AHNAK","AHNAK"
"1329","7",0,2.30143462207769,0.401,0.094,0,"Abca1",TRUE,"ENSMUSG00000015243","ENSG00000165029","ABCA1","ABCA1"
"1330","7",2.51438545422768e-50,2.2998119633757,0.193,0.037,8.11769343897405e-46,"Gpx3",TRUE,"ENSMUSG00000018339","ENSG00000211445","GPX3","GPX3"
"1331","7",4.14781688899622e-264,-2.29950723525237,0.171,0.328,1.33912268261243e-259,"Vav3",TRUE,"ENSMUSG00000033721","ENSG00000134215","VAV3","VAV3"
"1332","7",0,-2.2972594938793,0.143,0.474,0,"Elavl2",TRUE,"ENSMUSG00000008489","ENSG00000107105","ELAVL2","ELAVL2"
"1333","7",0,2.29545081752917,0.259,0.105,0,"Mctp1",TRUE,"ENSMUSG00000021596","ENSG00000175471","MCTP1","MCTP1"
"1334","7",0,2.29319642902691,0.471,0.116,0,"Wnt5a",TRUE,"ENSMUSG00000021994","ENSG00000114251","WNT5A","WNT5A"
"1335","7",5.25993372479924e-28,2.29034890309436,0.132,0.026,1.69816960305143e-23,"Sytl5",TRUE,"ENSMUSG00000054453","ENSG00000147041","SYTL5","SYTL5"
"1336","7",0,2.28983254729457,0.838,0.377,0,"Me1",TRUE,"ENSMUSG00000032418","ENSG00000065833","ME1","ME1"
"1337","7",0,2.28975134791663,0.584,0.169,0,"Mmd",TRUE,"ENSMUSG00000003948","ENSG00000108960","MMD","MMD"
"1338","7",0,-2.28171779737427,0.3,0.508,0,"Ptprd",TRUE,"ENSMUSG00000028399","ENSG00000153707","PTPRD","PTPRD"
"1339","7",0,2.2784832071761,0.711,0.294,0,"Ltbp1",TRUE,"ENSMUSG00000001870","ENSG00000049323","LTBP1","LTBP1"
"1340","7",0,2.27247043712421,0.568,0.174,0,"Itgb5",TRUE,"ENSMUSG00000022817","ENSG00000082781","ITGB5","ITGB5"
"1341","7",1.44018722568442e-40,2.26983778576328,0.112,0.021,4.64964445812215e-36,"Cpa6",TRUE,"ENSMUSG00000042501","ENSG00000165078","CPA6","CPA6"
"1342","7",5.04166397313253e-95,-2.25534430474626,0.071,0.169,1.62770121372584e-90,"Fgf12",TRUE,"ENSMUSG00000022523","ENSG00000114279","FGF12","FGF12"
"1343","7",4.76819769550181e-46,2.25236583297172,0.178,0.032,1.53941262599276e-41,"Glipr1",TRUE,"ENSMUSG00000056888","ENSG00000139278","GLIPR1","GLIPR1"
"1344","7",0,2.23899793062867,0.828,0.269,0,"Hspb1",TRUE,"ENSMUSG00000004951","ENSG00000106211","HSPB1","HSPB1"
"1345","7",2.43810252596141e-107,-2.23199120541574,0.117,0.202,7.87141400506641e-103,"Apba1",TRUE,"ENSMUSG00000024897","ENSG00000107282","APBA1","APBA1"
"1346","7",0,-2.23000838101657,0.209,0.549,0,"Dab1",TRUE,"ENSMUSG00000028519","ENSG00000173406","DAB1","DAB1"
"1347","7",1.09897017345576e-69,-2.22697953276618,0.043,0.169,3.54802520500193e-65,"Snap25",TRUE,"ENSMUSG00000027273","ENSG00000132639","SNAP25","SNAP25"
"1348","7",0,2.22568403023016,0.617,0.237,0,"Amot",TRUE,"ENSMUSG00000041688","ENSG00000126016","AMOT","AMOT"
"1349","7",1.02110181499039e-49,-2.22440282556587,0.041,0.1,3.29662720969648e-45,"Sntg1",TRUE,"ENSMUSG00000025909","ENSG00000147481","SNTG1","SNTG1"
"1350","7",2.72184436614865e-37,2.21802178903603,0.171,0.029,8.78747453611092e-33,"Rab27b",TRUE,"ENSMUSG00000024511","ENSG00000041353","RAB27B","RAB27B"
"1351","7",1.90539564839759e-18,2.21571102399926,0.116,0.022,6.15156985085161e-14,"Pla2r1",TRUE,"ENSMUSG00000054580","ENSG00000153246","PLA2R1","PLA2R1"
"1352","7",0,2.20849195160356,0.55,0.141,0,"Fmn1",TRUE,"ENSMUSG00000044042","ENSG00000248905","FMN1","FMN1"
"1353","7",7.5249529164701e-46,-2.19931494356122,0.055,0.118,2.42943104908237e-41,"Snap91",TRUE,"ENSMUSG00000033419","ENSG00000065609","SNAP91","SNAP91"
"1354","7",0,2.19221247431364,0.675,0.238,0,"Ctsb",TRUE,"ENSMUSG00000021939","ENSG00000164733","CTSB","CTSB"
"1355","7",2.88156755177788e-278,2.19026081824537,0.337,0.072,9.30314084091489e-274,"Ier3",TRUE,"ENSMUSG00000003541","ENSG00000137331","IER3","IER3"
"1356","7",8.35999175504383e-291,-2.18078822006488,0.106,0.282,2.6990233381159e-286,"Tox",TRUE,"ENSMUSG00000041272","ENSG00000198846","TOX","TOX"
"1357","7",0,-2.18073101717861,0.268,0.479,0,"Macrod2",TRUE,"ENSMUSG00000068205","ENSG00000172264","MACROD2","MACROD2"
"1358","7",0,2.17707432973548,0.987,0.557,0,"Lgals1",TRUE,"ENSMUSG00000068220","ENSG00000100097","LGALS1","LGALS1"
"1359","7",0,2.1730222645876,0.631,0.221,0,"Bmp1",TRUE,"ENSMUSG00000022098","ENSG00000168487","BMP1","BMP1"
"1360","7",1.23685136147754e-140,2.16291201262097,0.206,0.045,3.99317462053024e-136,"Cd200",TRUE,"ENSMUSG00000022661","ENSG00000091972","CD200","CD200"
"1361","7",0,2.16162553450273,0.465,0.183,0,"Ank",TRUE,"ENSMUSG00000022265","ENSG00000154122","ANKH","ANKH"
"1362","7",0,-2.16153708663197,0.24,0.378,0,"Kirrel3",TRUE,"ENSMUSG00000032036","ENSG00000149571","KIRREL3","KIRREL3"
"1363","7",8.65123544900055e-242,-2.16085726881075,0.063,0.229,2.79305136470983e-237,"Dpp6",TRUE,"ENSMUSG00000061576","ENSG00000130226","DPP6","DPP6"
"1364","7",0,-2.15133670097751,0.185,0.477,0,"Lrp2",TRUE,"ENSMUSG00000027070","ENSG00000081479","LRP2","LRP2"
"1365","7",1.59002893041451e-129,-2.1454598407387,0.077,0.24,5.13340840184324e-125,"Chrna7",TRUE,"ENSMUSG00000030525","ENSG00000166664","CHRFAM7A","CHRFAM7A"
"1366","7",0,2.14219935733244,0.839,0.368,0,"Serpine2",TRUE,"ENSMUSG00000026249","ENSG00000135919","SERPINE2","SERPINE2"
"1367","7",0,2.14089408487344,0.62,0.176,0,"Col5a1",TRUE,"ENSMUSG00000026837","ENSG00000130635","COL5A1","COL5A1"
"1368","7",0,-2.13850531703385,0.232,0.425,0,"Ddah1",TRUE,"ENSMUSG00000028194","ENSG00000153904","DDAH1","DDAH1"
"1369","7",0,2.13778135158552,0.439,0.117,0,"Emp1",TRUE,"ENSMUSG00000030208","ENSG00000134531","EMP1","EMP1"
"1370","7",0,-2.13775270691581,0.228,0.539,0,"Fhod3",TRUE,"ENSMUSG00000034295","ENSG00000134775","FHOD3","FHOD3"
"1371","7",4.45365738544923e-79,2.13658286022257,0.187,0.043,1.43786328689228e-74,"Ptk2b",TRUE,"ENSMUSG00000059456","ENSG00000120899","PTK2B","PTK2B"
"1372","7",0,2.12763336494105,0.478,0.195,0,"Cdkn1c",TRUE,"ENSMUSG00000037664","ENSG00000129757","CDKN1C","CDKN1C"
"1373","7",0,2.12607004496899,0.804,0.41,0,"Pcdh7",TRUE,"ENSMUSG00000029108","ENSG00000169851","PCDH7","PCDH7"
"1374","7",0,-2.12230278130718,0.542,0.65,0,"Shroom3",TRUE,"ENSMUSG00000029381","ENSG00000138771","SHROOM3","SHROOM3"
"1375","7",0,2.11983785452848,0.5,0.125,0,"Gsto1",TRUE,"ENSMUSG00000025068","ENSG00000148834","GSTO1","GSTO1"
"1376","7",9.62238184590132e-269,-2.10798202375483,0.259,0.3,3.10658597894924e-264,"Rbfox1",TRUE,"ENSMUSG00000008658","ENSG00000078328","RBFOX1","RBFOX1"
"1377","7",1.24088575367245e-121,-2.10559872951103,0.052,0.21,4.0061996557315e-117,"Amph",TRUE,"ENSMUSG00000021314","ENSG00000078053","AMPH","AMPH"
"1378","7",0,2.10481475449255,0.569,0.171,0,"Pdlim1",TRUE,"ENSMUSG00000055044","ENSG00000107438","PDLIM1","PDLIM1"
"1379","7",0,2.10122710687031,0.385,0.094,0,"Axl",TRUE,"ENSMUSG00000002602","ENSG00000167601","AXL","AXL"
"1380","7",1.50072354418521e-77,-2.09783262051499,0.039,0.129,4.84508596240195e-73,"Pex5l",TRUE,"ENSMUSG00000027674","ENSG00000114757","PEX5L","PEX5L"
"1381","7",0,2.09183815721426,0.316,0.071,0,"Nrk",TRUE,"ENSMUSG00000052854","ENSG00000123572","NRK","NRK"
"1382","7",8.85051119826831e-102,2.08243356960099,0.193,0.045,2.85738754036092e-97,"Col14a1",TRUE,"ENSMUSG00000022371","ENSG00000187955","COL14A1","COL14A1"
"1383","7",8.19038605020038e-99,-2.08009039649844,0.108,0.109,2.64426613630719e-94,"Cdh18",TRUE,"ENSMUSG00000040420","ENSG00000145526","CDH18","CDH18"
"1384","7",0,2.07762915697795,0.511,0.152,0,"Myo1d",TRUE,"ENSMUSG00000035441","ENSG00000176658","MYO1D","MYO1D"
"1385","7",1.16309327818306e-64,2.07751446918033,0.155,0.029,3.75504664861401e-60,"Frmpd1",TRUE,"ENSMUSG00000035615","ENSG00000070601","FRMPD1","FRMPD1"
"1386","7",1.64777518594702e-86,-2.07619419587702,0.105,0.231,5.31984218782994e-82,"Slc24a3",TRUE,"ENSMUSG00000063873","ENSG00000185052","SLC24A3","SLC24A3"
"1387","7",7.24273894947203e-159,2.06817177177505,0.276,0.084,2.33831826983704e-154,"Sned1",TRUE,"ENSMUSG00000047793","ENSG00000162804","SNED1","SNED1"
"1388","7",0,2.06444255462671,0.442,0.156,0,"Mef2c",TRUE,"ENSMUSG00000005583","ENSG00000081189","MEF2C","MEF2C"
"1389","7",8.74104069794478e-14,2.06387157277037,0.122,0.025,2.82204498933147e-09,"Twist2",TRUE,"ENSMUSG00000007805","ENSG00000233608","TWIST2","TWIST2"
"1390","7",2.49121023156409e-286,-2.05687350805215,0.148,0.3,8.04287223260465e-282,"Cacnb2",TRUE,"ENSMUSG00000057914","ENSG00000165995","CACNB2","CACNB2"
"1391","7",0,-2.05595898196843,0.125,0.302,0,"Gria4",TRUE,"ENSMUSG00000025892","ENSG00000152578","GRIA4","GRIA4"
"1392","7",4.81215298818457e-210,2.05539574363841,0.352,0.08,1.55360359223539e-205,"Fhl2",TRUE,"ENSMUSG00000008136","ENSG00000115641","FHL2","FHL2"
"1393","7",2.96571624812948e-41,-2.0533255126242,0.049,0.107,9.57481490708601e-37,"Ryr3",TRUE,"ENSMUSG00000057378","ENSG00000198838","RYR3","RYR3"
"1394","7",0,2.04904332704002,0.604,0.207,0,"Slc38a4",TRUE,"ENSMUSG00000022464","ENSG00000139209","SLC38A4","SLC38A4"
"1395","7",0,2.04270973852783,0.511,0.243,0,"Col11a1",TRUE,"ENSMUSG00000027966","ENSG00000060718","COL11A1","COL11A1"
"1396","7",3.29342609697647e-21,2.03755840247041,0.126,0.029,1.06328261540885e-16,"Ifi202b",TRUE,"ENSMUSG00000026535","ENSG00000163563","MNDA","MNDA"
"1397","7",0,-2.03392373309328,0.543,0.794,0,"Ptn",TRUE,"ENSMUSG00000029838","ENSG00000105894","PTN","PTN"
"1398","7",0,-2.02381094847933,0.181,0.484,0,"Elmo1",TRUE,"ENSMUSG00000041112","ENSG00000155849","ELMO1","ELMO1"
"1399","7",0,2.02294760287743,0.817,0.367,0,"Cdkn1a",TRUE,"ENSMUSG00000023067","ENSG00000124762","CDKN1A","CDKN1A"
"1400","7",0,-2.01831870187358,0.394,0.725,0,"Prtg",TRUE,"ENSMUSG00000036030","ENSG00000166450","PRTG","PRTG"
"1401","7",1.5456847460364e-141,-2.01755874977164,0.14,0.295,4.9902432025785e-137,"Cdh10",TRUE,"ENSMUSG00000022321","ENSG00000040731","CDH10","CDH10"
"1402","7",0,-2.00976022370745,0.394,0.62,0,"Nes",TRUE,"ENSMUSG00000004891","ENSG00000132688","NES","NES"
"1403","7",0,2.00279578226746,0.836,0.52,0,"Slc6a6",TRUE,"ENSMUSG00000030096","ENSG00000131389","SLC6A6","SLC6A6"
"1404","7",0,-2.00160370380748,0.282,0.535,0,"Sema6a",TRUE,"ENSMUSG00000019647","ENSG00000092421","SEMA6A","SEMA6A"
"1405","7",2.35881580741814e-200,2.00025261951664,0.363,0.085,7.61543683424946e-196,"Lgals3",TRUE,"ENSMUSG00000050335","ENSG00000131981","LGALS3","LGALS3"
"1406","7",0,1.99857435937181,0.701,0.326,0,"Lrp1",TRUE,"ENSMUSG00000040249","ENSG00000123384","LRP1","LRP1"
"1407","7",2.5647497096552e-55,-1.99788219569979,0.064,0.159,8.28029443762183e-51,"Nmnat2",TRUE,"ENSMUSG00000042751","ENSG00000157064","NMNAT2","NMNAT2"
"1408","7",1.60407809496251e-65,-1.99439007660665,0.064,0.136,5.17876612958648e-61,"Pdzrn4",TRUE,"ENSMUSG00000036218","ENSG00000165966","PDZRN4","PDZRN4"
"1409","7",0,1.99247168935223,0.471,0.149,0,"Mdfic",TRUE,"ENSMUSG00000041390","ENSG00000135272","MDFIC","MDFIC"
"1410","7",0,-1.99173420245579,0.421,0.457,0,"Nav3",TRUE,"ENSMUSG00000020181","ENSG00000067798","NAV3","NAV3"
"1411","7",0,1.98950682767556,0.311,0.101,0,"Flrt2",TRUE,"ENSMUSG00000047414","ENSG00000185070","FLRT2","FLRT2"
"1412","7",0,1.96897321952137,0.905,0.417,0,"Acta2",TRUE,"ENSMUSG00000035783","ENSG00000107796","ACTA2","ACTA2"
"1413","7",3.12655398770966e-73,-1.96857853494511,0.072,0.124,1.00940795493206e-68,"Ralyl",TRUE,"ENSMUSG00000039717","ENSG00000184672","RALYL","RALYL"
"1414","7",5.49115403094264e-119,1.96728876797559,0.25,0.062,1.77281907888983e-114,"Ednra",TRUE,"ENSMUSG00000031616","ENSG00000151617","EDNRA","EDNRA"
"1415","7",3.18348168410099e-215,1.95799326042478,0.24,0.034,1.02778706171201e-210,"Gata4",TRUE,"ENSMUSG00000021944","ENSG00000136574","GATA4","GATA4"
"1416","7",1.92757332158462e-170,1.95662240216427,0.197,0.075,6.22317046873595e-166,"Sema3d",TRUE,"ENSMUSG00000040254","ENSG00000153993","SEMA3D","SEMA3D"
"1417","7",0,1.95148989810806,0.537,0.211,0,"Chsy3",TRUE,"ENSMUSG00000058152","ENSG00000198108","CHSY3","CHSY3"
"1418","7",0,1.9500809156537,0.773,0.31,0,"Ckap4",TRUE,"ENSMUSG00000046841","ENSG00000136026","CKAP4","CKAP4"
"1419","7",1.09719179600829e-69,-1.94912342848931,0.092,0.148,3.54228371341276e-65,"Slc1a2",TRUE,"ENSMUSG00000005089","ENSG00000110436","SLC1A2","SLC1A2"
"1420","7",0,1.94341285041166,0.357,0.107,0,"Rgs6",TRUE,"ENSMUSG00000021219","ENSG00000182732","RGS6","RGS6"
"1421","7",0,1.93473223214963,0.598,0.236,0,"Hecw2",TRUE,"ENSMUSG00000042807","ENSG00000138411","HECW2","HECW2"
"1422","7",0,1.93426784826754,0.545,0.208,0,"Chst11",TRUE,"ENSMUSG00000034612","ENSG00000171310","CHST11","CHST11"
"1423","7",3.33127327690023e-57,1.9330903808571,0.187,0.053,1.07550157744724e-52,"Ttc23l",TRUE,"ENSMUSG00000022249","ENSG00000205838","TTC23L","TTC23L"
"1424","7",0,1.92901719730408,0.625,0.243,0,"Frmd6",TRUE,"ENSMUSG00000048285","ENSG00000139926","FRMD6","FRMD6"
"1425","7",1.07485908828294e-69,-1.9148855830056,0.075,0.147,3.47018256652147e-65,"Fam189a1",TRUE,"ENSMUSG00000030518","ENSG00000104059","FAM189A1","FAM189A1"
"1426","7",0,1.90373579174919,0.517,0.206,0,"Tmeff2",TRUE,"ENSMUSG00000026109","ENSG00000144339","TMEFF2","TMEFF2"
"1427","7",1.81802351191902e-76,-1.90112619029478,0.1,0.179,5.86948890823054e-72,"Rarb",TRUE,"ENSMUSG00000017491","ENSG00000077092","RARB","RARB"
"1428","7",1.59018441351138e-144,-1.89952196775749,0.05,0.123,5.13391037902148e-140,"Dscam",TRUE,"ENSMUSG00000050272","ENSG00000171587","DSCAM","DSCAM"
"1429","7",0,1.89648941171151,0.561,0.182,0,"Lrrk1",TRUE,"ENSMUSG00000015133","ENSG00000154237","LRRK1","LRRK1"
"1430","7",0,1.89176362072068,0.99,0.782,0,"Cald1",TRUE,"ENSMUSG00000029761","ENSG00000122786","CALD1","CALD1"
"1431","7",0,1.8912814973661,0.499,0.177,0,"Ablim1",TRUE,"ENSMUSG00000025085","ENSG00000099204","ABLIM1","ABLIM1"
"1432","7",4.42827099017689e-122,-1.87788259639805,0.071,0.153,1.42966728917861e-117,"Kcnma1",TRUE,"ENSMUSG00000063142","ENSG00000156113","KCNMA1","KCNMA1"
"1433","7",0,1.87135038049941,0.594,0.2,0,"Plin2",TRUE,"ENSMUSG00000028494","ENSG00000147872","PLIN2","PLIN2"
"1434","7",3.44989843953241e-45,1.86615333147739,0.216,0.049,1.11379971120304e-40,"Dusp9",TRUE,"ENSMUSG00000031383","ENSG00000130829","DUSP9","DUSP9"
"1435","7",0,1.8481594349609,0.844,0.471,0,"Fstl1",TRUE,"ENSMUSG00000022816","ENSG00000163430","FSTL1","FSTL1"
"1436","7",6.68171924208614e-18,1.84345034754298,0.14,0.025,2.15719305730751e-13,"Lgals9",TRUE,"ENSMUSG00000001123","ENSG00000105198","LGALS13","LGALS13"
"1437","7",3.05007934063573e-90,1.83889218729602,0.278,0.066,9.84718115124244e-86,"Ptgr1",TRUE,"ENSMUSG00000028378","ENSG00000106853","PTGR1","PTGR1"
"1438","7",4.97609063820311e-13,1.8380343398139,0.12,0.032,1.60653086254387e-08,"Vstm2b",TRUE,"ENSMUSG00000039257","ENSG00000187135","VSTM2B","VSTM2B"
"1439","7",4.26480723274161e-96,-1.83535371004757,0.166,0.278,1.37689301509063e-91,"Pak3",TRUE,"ENSMUSG00000031284","ENSG00000077264","PAK3","PAK3"
"1440","7",8.07480801285245e-34,-1.82624636840678,0.059,0.138,2.60695176694941e-29,"Kcnn2",TRUE,"ENSMUSG00000054477","ENSG00000080709","KCNN2","KCNN2"
"1441","7",0,1.81855277266445,0.602,0.241,0,"Ccn2",TRUE,"ENSMUSG00000019997","ENSG00000118523","CCN2","CCN2"
"1442","7",1.44682935830955e-259,-1.81045576899136,0.185,0.425,4.6710885833024e-255,"Mob3b",TRUE,"ENSMUSG00000073910","ENSG00000120162","MOB3B","MOB3B"
"1443","7",2.21053354893424e-198,1.80663322330496,0.38,0.099,7.13670756273421e-194,"Ifi30",TRUE,"ENSMUSG00000031838","ENSG00000216490","IFI30","IFI30"
"1444","7",4.9681210120907e-89,1.80443392029054,0.222,0.081,1.60395786875348e-84,"Slc16a10",TRUE,"ENSMUSG00000019838","ENSG00000112394","SLC16A10","SLC16A10"
"1445","7",1.62855907925815e-110,1.79876726441254,0.274,0.062,5.25780298738493e-106,"Pdgfra",TRUE,"ENSMUSG00000029231","ENSG00000134853","PDGFRA","PDGFRA"
"1446","7",1.19562812193315e-224,1.79379640978205,0.306,0.089,3.86008539166117e-220,"Smim3",TRUE,"ENSMUSG00000038059","ENSG00000256235","SMIM3","SMIM3"
"1447","7",0,1.79351252331782,0.655,0.279,0,"Mtus1",TRUE,"ENSMUSG00000045636","ENSG00000129422","MTUS1","MTUS1"
"1448","7",1.88136201826573e-108,1.78975263204147,0.232,0.064,6.07397727597091e-104,"Cav1",TRUE,"ENSMUSG00000007655","ENSG00000105974","CAV1","CAV1"
"1449","7",0,1.78766517490897,0.781,0.501,0,"Rbms3",TRUE,"ENSMUSG00000039607","ENSG00000144642","RBMS3","RBMS3"
"1450","7",1.46176510500303e-140,-1.78490032591451,0.226,0.473,4.71930864150228e-136,"Dmd",TRUE,"ENSMUSG00000045103","ENSG00000198947","DMD","DMD"
"1451","7",1.63689071265638e-10,1.78405865187018,0.103,0.024,5.28470166581112e-06,"Plac1",TRUE,"ENSMUSG00000061082","ENSG00000170965","PLAC1","PLAC1"
"1452","7",0,1.77983722884137,0.702,0.293,0,"Tgfb2",TRUE,"ENSMUSG00000039239","ENSG00000092969","TGFB2","TGFB2"
"1453","7",0,1.77719785607781,0.387,0.123,0,"Agbl3",TRUE,"ENSMUSG00000038836","ENSG00000146856","AGBL3","AGBL3"
"1454","7",2.74284362568433e-216,1.77620332735178,0.289,0.097,8.85527064552186e-212,"Ahr",TRUE,"ENSMUSG00000019256","ENSG00000283321","",""
"1455","7",0,1.76911638191904,0.594,0.333,0,"Antxr1",TRUE,"ENSMUSG00000033420","ENSG00000169604","ANTXR1","ANTXR1"
"1456","7",1.54139088583055e-149,-1.767331666387,0.298,0.3,4.97638047490393e-145,"Akap6",TRUE,"ENSMUSG00000061603","ENSG00000151320","AKAP6","AKAP6"
"1457","7",6.0610815717782e-145,-1.76363313330579,0.124,0.258,1.95682018544859e-140,"Sncaip",TRUE,"ENSMUSG00000024534","ENSG00000064692","SNCAIP","SNCAIP"
"1458","7",0,1.76324756029764,0.497,0.175,0,"Arhgap29",TRUE,"ENSMUSG00000039831","ENSG00000137962","ARHGAP29","ARHGAP29"
"1459","7",0,1.76270904349547,0.528,0.194,0,"Msrb3",TRUE,"ENSMUSG00000051236","ENSG00000174099","MSRB3","MSRB3"
"1460","7",0,-1.76187655525245,0.344,0.571,0,"Fat3",TRUE,"ENSMUSG00000074505","ENSG00000165323","FAT3","FAT3"
"1461","7",1.75842509576353e-29,-1.75826311821748,0.057,0.125,5.67707542167254e-25,"Fam78b",TRUE,"ENSMUSG00000060568","ENSG00000188859","FAM78B","FAM78B"
"1462","7",0,1.75737459876461,0.476,0.189,0,"Jag1",TRUE,"ENSMUSG00000027276","ENSG00000101384","JAG1","JAG1"
"1463","7",0,1.75021898418256,0.867,0.562,0,"Ppfibp1",TRUE,"ENSMUSG00000016487","ENSG00000110841","PPFIBP1","PPFIBP1"
"1464","7",6.60054780490285e-100,-1.74267746451876,0.113,0.234,2.13098685881289e-95,"Btbd11",TRUE,"ENSMUSG00000020042","ENSG00000151136","BTBD11","BTBD11"
"1465","7",2.12916873200075e-99,-1.7418516261911,0.1,0.18,6.87402125126443e-95,"Bmp6",TRUE,"ENSMUSG00000039004","ENSG00000153162","BMP6","BMP6"
"1466","7",0,1.74163886568681,0.374,0.114,0,"Sox9",TRUE,"ENSMUSG00000000567","ENSG00000125398","SOX9","SOX9"
"1467","7",4.40255715379092e-209,-1.73868355552827,0.145,0.293,1.4213655771014e-204,"Ntm",TRUE,"ENSMUSG00000059974","ENSG00000182667","NTM","NTM"
"1468","7",0,1.73649269481462,0.438,0.277,0,"Cnksr2",TRUE,"ENSMUSG00000025658","ENSG00000149970","CNKSR2","CNKSR2"
"1469","7",4.7530024549186e-70,1.72997994896601,0.253,0.065,1.53450684257047e-65,"Srxn1",TRUE,"ENSMUSG00000032802","ENSG00000271303","SRXN1","SRXN1"
"1470","7",1.46919647333414e-226,-1.72901369297208,0.344,0.346,4.74330081415929e-222,"Il1rapl1",TRUE,"ENSMUSG00000052372","ENSG00000169306","IL1RAPL1","IL1RAPL1"
"1471","7",0,1.72845958030652,0.436,0.129,0,"Dab2",TRUE,"ENSMUSG00000022150","ENSG00000153071","DAB2","DAB2"
"1472","7",0,1.71810475096515,0.858,0.414,0,"Tagln",TRUE,"ENSMUSG00000032085","ENSG00000149591","TAGLN","TAGLN"
"1473","7",3.26930485776516e-111,-1.71232900153882,0.151,0.281,1.05549507332948e-106,"Sdk2",TRUE,"ENSMUSG00000041592","ENSG00000069188","SDK2","SDK2"
"1474","7",7.47182186842409e-58,-1.71170954605322,0.109,0.182,2.41227769022072e-53,"Rgs20",TRUE,"ENSMUSG00000002459","ENSG00000147509","RGS20","RGS20"
