"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Btbd11",2908.1145978605,-1.59402597933203,0.190149841241625,9.98555334755781e-18,1.84863361900936e-16
"Gm47358",0,NA,NA,NA,NA
"Gm1559",0.133856980990187,0.0905602529700936,0.903243223439692,0.895625585999617,NA
"Pwp1",2044.87968633245,0.0399749771666612,0.147808283427747,0.784547981182819,0.855082493744609
"Prdm4",2601.49126803543,-0.0667111957290111,0.129177185421717,0.606256932334389,0.717350892691158
"Ascl4",325.146435675905,-0.52899427122174,0.332429267296273,0.0773826552040029,0.14302007971173
"Rtcb",4245.14100881034,0.245558637072022,0.163507497731096,0.12632351699077,0.214645495719241
"Bpifc",15.1776689038176,1.0550612355596,0.640310686968777,0.0338276346083501,0.0714117149260886
"A230060F14Rik",7.43504745680744,-0.265146727136573,0.591996100498769,0.555533971596693,0.673440201411162
"Fbxo7",2174.59820666675,-0.567363215171282,0.151939994962834,0.000147862229759632,0.000577351692350839
"Syn3",3669.75748497554,-0.735355345932952,0.249508502681169,0.00182854859044392,0.00558284749623771
"4930486F22Rik",31.1885503872864,-2.89487097175137,0.56019532379073,1.75082228653051e-08,1.32778942920745e-07
"Gm15990",8.17405032327894,-2.14971643064573,0.879856408883778,0.00187936409314774,0.00571436153125393
"Timp3",18271.3188904727,2.0674033870654,0.255656436349844,9.67139666446211e-17,1.68170074150517e-15
"Gm6729",2.09718629931782,-0.452218202979782,0.865222068665524,0.313303621049182,0.439415098970813
"Gm48485",4.61200285319592,-0.436487288430112,0.811476654474072,0.30866500453709,0.434397594503877
"Hsp90b1",37804.118217992,0.7409202525438,0.266240919837843,0.00319214790759608,0.00917796566570006
"Gm15344",82.9631815625322,-0.854679016430945,0.352879411711116,0.00843887005879047,0.0215640260685754
"Ttc41",516.791052698318,-0.408873418688366,0.197900971754725,0.0327392751059179,0.0694652918580837
"Nt5dc3",2377.52376440691,0.375512974052926,0.208781376076015,0.0636892938624836,0.121712008391066
"Gm16268",139.273479947434,0.783403006679701,0.296081151177416,0.00493551342402463,0.0134640467941319
"Stab2",155.816581671388,0.276771401269798,0.231192390941809,0.215482438739317,0.328738804043015
"Gm16280",0.889859579268328,-0.175084196525504,0.857629224011752,0.587397566453393,NA
"Gm16271",6.02487284221205,0.219705512430821,0.733590091699819,0.604625223701177,0.715883009461482
"1700113H08Rik",33.6738979921812,-1.38689195810789,0.431139035335448,0.000359213429067453,0.00128899885787636
"4930555G07Rik",26.1971577536831,-2.87382262223402,1.09458603768243,0.000584481075034766,0.00200202647646035
"Ascl1",380.465695675289,-5.07643535385355,0.395510558532488,1.22753807468821e-39,7.15567618183237e-38
"Pah",3.11114180821957,0.0281501016622094,0.789268643595766,0.946390951822704,0.96715862746145
"Igf1os",10.8307336167697,0.286569117388654,0.571608149720996,0.519035568924162,0.643433358449272
"Igf1",575.807860270052,1.1482018793076,0.343358061210505,0.000237002332262782,0.000884989359727663
"Gm48306",0.964253953737623,0.0894344675886363,0.863770910534216,0.739722847798382,NA
"Pmch",55.495673122877,-0.0561033738810714,0.579367986882938,0.895802377916577,0.932480785184982
"Parpbp",4151.43752829378,-0.927503685704695,0.163186175053901,4.37269506276684e-09,3.58052182670917e-08
"4921515L22Rik",21.5471840741505,-0.798456539966107,0.497299700417165,0.0588752589389317,0.11389644184465
"Nup37",2569.76965190994,-0.420379172448384,0.135556142624713,0.00168234840377198,0.00517711322030533
"Washc3",2708.69942176722,0.292565193831662,0.142891542978408,0.0323566793755996,0.06877942932088
"Dram1",535.23909884845,0.928401551211861,0.189123129832035,5.04694878362672e-07,3.10470836305499e-06
"Gnptab",2894.58289798647,-0.121262011941539,0.213988162281818,0.55456908644746,0.673007141544596
"Gm16235",56.7863970756353,-1.08639217167724,0.39945517041352,0.00256977385587948,0.0075565530652977
"Chpt1",1833.69803758891,-0.174133893921137,0.138513295924424,0.208729951828767,0.320389659730417
"Sycp3",265.375568079586,-0.582014882782719,0.313415625871533,0.0431057697688037,0.0877478327545554
"Mybpc1",559.26950614712,-5.65476483375271,0.36140612678456,3.50043240726107e-58,3.81068440780208e-56
"Spic",25.8065209406564,-0.41547213609064,0.428563786227946,0.266399537758064,0.388298996772547
"Arl1",4839.79488416055,1.07640952722854,0.304414132587827,0.000131772164554722,0.000519381729826241
"Utp20",13845.4231131762,0.0150882514465367,0.159883394575739,0.925581389614077,0.953119100939
"Slc5a8",112.682945608006,0.797287030200057,0.262225538119709,0.00136631166285128,0.00429219673196122
"Ano4",1863.43913744694,0.181403831949076,0.168180435516667,0.272504078879904,0.395150408501241
"Gas2l3",4642.82598539552,-1.21152545068676,0.212397917496045,3.12855368266603e-09,2.60873245539229e-08
"Nr1h4",122.838224856306,2.04590175295462,0.357738729853222,1.11911383912722e-09,9.79666870719132e-09
"Slc17a8",106.7917721313,-1.82915069374773,0.371369665460042,1.06084109991541e-07,7.20095230176825e-07
"Scyl2",4948.79251885487,0.129191158600866,0.136649557328901,0.3400273434479,0.467753350631375
"1500026H17Rik",41.1766304932429,0.0924080279992377,0.390804630077369,0.795219084658615,0.862788490250588
"Actr6",1506.31063673064,0.266038545451663,0.148294295602149,0.0684902000300835,0.129324687240853
"Uhrf1bp1l",11455.3829243881,0.351080367864294,0.160102126495327,0.0254955503397946,0.056231484792721
"Anks1b",15759.1807806504,0.585217616195881,0.204402469131562,0.00313591321324767,0.00902748934278122
"Gm47591",137.233381544813,0.370773644471295,0.285273321984915,0.169126263327602,0.271304939043283
"Apaf1",14518.8677983573,1.00709035248634,0.146924266662887,3.46616500169441e-12,3.99715198067739e-11
"Ikbip",4421.36446189013,1.76913684175302,0.413928878870707,1.24714158453811e-06,7.19259332681091e-06
"Slc25a3",27657.0442182462,0.899375537988354,0.251603094207794,0.000164282615803301,0.000634710106393075
"Tmpo",12419.4133906678,-0.5748678667791,0.157082235780361,0.00019855256566649,0.000754126741879851
"4930534H03Rik",7.45128575337619,-0.532151484868173,0.669974203929982,0.263472944288486,0.385000274353519
"Gm47082",0,NA,NA,NA,NA
"Gm31592",11.3907263383481,-0.0821848816567799,0.529716188279464,0.845381254846824,0.897258589905071
"Rmst",8315.22000408095,-2.68521837874957,0.241600570215582,4.28449573368783e-30,1.65871191975629e-28
"Gm20757",108.509404135366,1.64347230947013,0.36277340688452,1.19847154035942e-06,6.93230336492183e-06
"4930401A07Rik",11.9916026287503,-0.886322292046316,0.579335874890717,0.0576235012183729,0.111806007314863
"Gm31822",23.4389934283083,3.67866902608263,0.678461479237517,9.71502718063569e-09,7.64536924311132e-08
"Nedd1",4421.80598226169,0.172720048309152,0.157168662168218,0.28844087507296,0.412331248687351
"Cfap54",473.750702308378,-1.41690618692204,0.203905310524383,1.09300314827112e-12,1.33604425139436e-11
"Gm32468",3.26666321872706,-0.374837271923331,0.778335298533155,0.408340305725702,0.539196662570515
"Cdk17",13610.0801362514,-0.366073464746194,0.134953848442775,0.00673545802886579,0.0177507818981303
"Elk3",6038.12559583603,1.34424363414957,0.154801585409718,1.23918342497971e-18,2.44137343912863e-17
"Gm32688",17.4371307856626,0.929203385858661,0.529215455111178,0.037122896951237,0.0772794538641669
"Gm17745",20.6370651246532,0.275893774814437,0.45513237271911,0.485340876240256,0.612634333350393
"Lta4h",2820.09122500839,0.00315979716678001,0.163643142735257,0.967653459069396,0.980821431495058
"Hal",150.933241690364,0.623858085187751,0.274770050051038,0.0163197951971551,0.0383020511196175
"Amdhd1",10.8188515887574,-0.687834039577153,0.599585190610825,0.143355081872,0.237753745707069
"Ccdc38",117.645810915119,-1.61627549916097,0.314979486270584,6.25947862636513e-08,4.39388146949643e-07
"Snrpf",4055.62341659271,0.732304446996437,0.344561278609729,0.0174378286788756,0.0405265256605854
"4933408J17Rik",17.499842328545,-0.789483918713563,0.634016726617897,0.088435482409516,0.159479362799095
"Gm47156",13.391451092645,0.0979750731519195,0.500766292790393,0.816656056440511,0.877821696348605
"Ntn4",1854.7684853956,-0.667262267654413,0.315596628850539,0.0200514694347006,0.0457616137233078
"Gm15915",38.3922354534653,-0.506761179168703,0.475734271675877,0.194588595230401,0.302958921391532
"Gm15963",1.71840813670071,-0.452274743648268,0.958018165283224,0.234727627353541,NA
"Usp44",811.49922021485,-2.86266226799892,0.210295517935559,1.49537676601272e-43,1.01581940633088e-41
"Metap2",15215.1582326723,0.810333824077129,0.190164280556807,1.23756047965518e-05,6.00945780761269e-05
"4930471D02Rik",0.262455156048429,-0.0586834925745809,0.90710158535188,0.733696648471891,NA
"Vezt",7111.79907889836,-0.331039735196856,0.136556386369374,0.0138375027815811,0.0332230486199809
"Fgd6",2714.40578517145,0.547572963236274,0.141950329847591,9.34976075719175e-05,0.000379986926497611
"Nr2c1",2443.11607976326,0.0923212788300256,0.138528896768761,0.500932054933394,0.626570910702802
"Ndufa12",5304.32968878804,0.740880323745613,0.196195919932078,0.000102896030689252,0.000414481576479679
"Gm4792",1.97251969831523,0.0798251082011556,0.801455019132845,0.830781651513805,0.887649181723961
"Tmcc3",3701.19121937555,0.348614555224708,0.183421602317808,0.0510173219657427,0.100917476297199
"Gm16155",1.13322425796532,-0.216316386370949,0.851839381072064,0.546264035337011,NA
"Tmcc3os",123.370670887648,0.0125173902547605,0.229705157165872,0.954954664752211,0.97239937362185
"Gm48657",14.7086573736814,0.578984968671422,0.539012292071162,0.192025111022158,0.299806795671639
"Cep83os",364.33594088008,-0.26749514948262,0.183064035634814,0.134883588875297,0.226049943367934
"Cep83",10170.6416633749,-0.655374108706745,0.154674220311166,1.67399547118761e-05,7.91156969072972e-05
"Gm48689",331.994995367734,-0.52290481452212,0.346180325369591,0.0879121051657717,0.158782996524364
"Plxnc1",961.712098633864,-2.79434994889076,0.178524987209863,2.79866968924182e-56,2.77405881960101e-54
"Gm48867",0,NA,NA,NA,NA
"Gm29684",70.442713508246,-5.49461566914212,0.551669882155397,6.93384042948403e-24,1.89520011910597e-22
"Gm33091",5.60960436877374,-6.1403333145462,2.75119601183656,5.98327139991225e-05,0.000252222167203979
"Cradd",3866.01000627187,-1.18173720510187,0.234833537364239,1.51906595572369e-07,1.01062121065827e-06
"Gm48882",99.0599206106174,-0.595136510094599,0.306814232844194,0.0370145185833454,0.0771042478037567
"2310039L15Rik",89.3078856573115,0.243371815908657,0.453409070723727,0.518191857378144,0.6426135853842
"Socs2",3822.34938860239,-0.879978278426445,0.170491946227914,1.32043885830891e-07,8.85646642352851e-07
"5730420D15Rik",68.3729528027385,-0.755032024856562,0.312595075584184,0.00952391086738986,0.0239701729673622
"Gm47599",153.771233175748,-1.53517445107355,0.453680581037196,0.000126921993512641,0.000501973430017236
"Mrpl42",2530.35391079935,-0.0278581428511627,0.176790629978276,0.87113196934052,0.915630293240651
"Ube2n",12713.2541809255,0.0336159328674261,0.181358709515976,0.850269852668492,0.900297899121847
"Nudt4",7563.5507238851,0.44164423476905,0.158371119564184,0.00456841039016591,0.0125702836767214
"Gm33336",0.133856980990187,0.0905602529700936,0.903243223439692,0.895625585999617,NA
"Gm47667",0.295740069932376,0.0990867436097109,0.907119248640587,0.75017602601933,NA
"Anapc15-ps",1.80214362182939,-0.161225074766391,0.813618664095795,0.673623860674442,NA
"Gm47671",1.11906351116261,-0.0509475408454479,0.866072578343289,0.810023209237188,NA
"1110019B22Rik",1.3818842082979,0.0910802301685449,0.883924544672993,0.636493011462654,NA
"Gm47708",8.18463745030868,-0.345678556507248,0.591473527674913,0.44273485766779,0.572179380256166
"4732465J04Rik",10.2019118588292,0.801445306572001,0.646016129739754,0.104192581524076,0.1829096424605
"Gm47718",0.848676489981237,-0.00702817974816078,0.901288227334599,0.887558585091566,NA
"Gm47719",7.39214888557288,0.456543085824884,0.650082912459056,0.334749280083958,0.46208969117041
"Gm33543",1.69322796028924,0.68901228201739,1.1292506352722,0.122724080416277,NA
"Gm47725",7.72542600390178,-0.709242863987609,0.777927893384995,0.148664339687006,0.245022993606806
"Eea1",12495.4246202351,0.830875404864068,0.134739478719546,4.11364671360797e-10,3.79128206882958e-09
"Gm5426",1.02286566116893,0.246523165634236,0.897932748559153,0.378636842668632,NA
"4930459C07Rik",10.5754980271598,-1.15582753646618,0.94644418623271,0.0510016201989698,0.100894251219116
"Gm48427",12.6236979253087,-2.6724011858309,0.856683014613107,0.000163577249083854,0.000632220731780019
"Gm33782",24.1264233617365,-1.29752394783302,0.577601203403206,0.00629901558421658,0.0167129593784328
"Gm48428",1.55796798301476,-0.18096478333104,0.805024145626367,0.645328849819329,NA
"Gm48505",15.0406556567566,-0.789784812170335,0.666703450242706,0.103641238468547,0.182079786810191
"Gm33843",21.6537515959593,0.328401463430893,0.426467751204797,0.384316776705941,0.51459092415446
"Btg1",7470.6923760736,0.519057329614899,0.284433587455969,0.0509685048624633,0.100844403329428
"Gm48521",37.2434629726754,0.890769489853225,0.422693131681323,0.0178345978922106,0.0413355060236714
"Gm33981",9.74191364322929,0.598917147979189,0.653817390193475,0.220981893848192,0.33515674945754
"4930556N09Rik",24.516345380428,-0.265790438751926,0.477731294729906,0.502000987060917,0.627599781330478
"Dcn",259.614220549357,0.372616857104634,0.392222489669324,0.292632248620461,0.416546373567145
"Lum",54.5879869944831,0.856127095825092,0.608885218053088,0.0675335642879923,0.127850030965541
"4930473O22Rik",1.1381175228104,-0.341004857653068,0.898631430680114,0.359735436205338,NA
"Kera",0.262455156048429,-0.0586834925745809,0.90710158535188,0.733696648471891,NA
"Epyc",1.42066067243574,0.305570638345429,0.873988791408,0.40665243021767,NA
"Gm10754",39.7715715284886,-0.359730909388091,0.400396379820363,0.316027699875519,0.442302792766503
"Ccer1",0.138344765776444,-0.10748442960881,0.906738252349818,0.733694432037028,NA
"4930525C09Rik",1.64170346814344,0.13202244073941,0.810141290826444,0.731606448083817,NA
"C030005K15Rik",0.465115854218893,-0.0774539220367813,0.893390899880336,0.71708785269309,NA
"Gm8633",2.1528956764945,-0.0693428776483398,0.827515678072335,0.82604794528925,0.884148964634385
"Gm34297",3.61556074543762,0.617836244802901,0.94840732573432,0.198482799320106,0.30758917324981
"Gm5427",9.14612952126121,0.661726727233029,0.619418363919735,0.16583799794396,0.267140328798814
"Atp2b1",27017.5839117852,0.114797392020555,0.15650229514141,0.45246235073963,0.581681853279906
"Gm48768",61.7622022300086,-0.378875950124182,0.304377446671966,0.183949854715787,0.289720452518236
"Poc1b",2921.12841202027,-1.26833726511106,0.148339788567578,4.31440737059075e-18,8.15925860121966e-17
"Galnt4",377.968164387336,0.391254141441724,0.291932129471401,0.149439182256741,0.245949976018105
"Phxr2",7.11563065796984,-1.38386613780071,0.866028668001599,0.0230468241833674,0.0515492843311178
"Gm16239",251.393189951283,-1.45603688271637,0.323589597146866,1.43645417794543e-06,8.20637670531106e-06
"Gm34574",18.9033891341838,-0.28774965142936,0.469119730329727,0.467594507421555,0.596141458488398
"Gm48884",2.96216039053365,0.438378695102702,0.949144427758473,0.165447988988922,0.266676672883216
"Gm34777",24.6847887347338,0.906225664391652,0.467588348600562,0.0262345584946779,0.0576070289710736
"Dusp6",2811.80286988979,0.711044524685765,0.318992130403469,0.0145905010766671,0.0348078689292956
"Gm34921",98.5154600080694,-0.428390256116576,0.342171167036179,0.173410848735241,0.27644357409455
"Gm48089",109.579120915902,-0.206071558054512,0.269856582412528,0.422759660051791,0.552701030544487
"B530045E10Rik",379.090363686879,3.87738624430913,0.313700446147719,6.26849348136634e-36,3.05907285333958e-34
"Gm35035",5.28960240097907,-0.334096814686599,0.80412453546694,0.400857046353159,0.531877568541415
"Gm34983",11.1779954824498,0.831956668069104,0.603236400223246,0.0812268433073577,0.14874362780617
"Gm20110",6.88411231845169,0.266892877533816,0.625111240159575,0.564124792657873,0.681228488654499
"Gm35101",0.272201746766631,-0.00735472138167633,0.887559173949042,0.916763036363937,NA
"Gm47578",16.2537071527467,-0.120019944641693,0.484852678274097,0.767626290755298,0.843012249124869
"Csl",1.54039684559516,-0.0341223930034442,0.791838029396839,0.930107982527782,NA
"Gm35206",8.84870696156792,-0.687870279036875,0.633373130084609,0.153606784565927,0.251557648989549
"Kitl",4875.46319748966,-0.108897942329442,0.171970159168114,0.516483929549001,0.641143785455449
"Gm35533",100.020322284307,3.24717013913116,0.446638973849472,2.10346034251976e-14,3.03417603427794e-13
"Gm4301",0,NA,NA,NA,NA
"Gm4302",1.05952727593997,0.131144547771436,0.882648101510755,0.787743513184861,NA
"Gm4303",0,NA,NA,NA,NA
"Gm4305",0,NA,NA,NA,NA
"Gm4307",0,NA,NA,NA,NA
"Gm47631",0.533806003725478,0.0719152773835312,0.907241052008862,0.714430675619649,NA
"Gm4312",0,NA,NA,NA,NA
"Tmtc3",9278.24327237683,0.323047123602927,0.174315729921002,0.0588823302538473,0.113901471705255
"Cep290",4710.25467564686,-0.138195113608024,0.156821332535489,0.363123861597072,0.492219194984159
"4930430F08Rik",1061.58693397615,-0.144619989823692,0.149423034395934,0.328229148654017,0.455161095961482
"Gm47956",78.2541602682648,-0.875619520793154,0.265512715600053,0.000540144672007617,0.00186238675060874
"1700017N19Rik",2.55024804470438,-0.0561375476752662,0.762804575537846,0.886819759189947,0.926918043066006
"Gm35722",38.3105463988619,0.0865018561164961,0.357347434680549,0.79200145743723,0.860543618117125
"Mgat4c",4775.78216719974,-4.21205108127761,0.484247567704769,4.1117315785655e-21,9.57424590789556e-20
"Gm47031",3.64132886015524,-0.664314257741416,0.990995981379883,0.154833243218768,0.253126815412328
"Gm47033",9.36727286879181,-7.15315724727344,2.81691528838242,4.64690766110239e-06,2.43570629133585e-05
"Gm47101",207.85168433639,2.20051139713715,0.322517297075279,1.01314820045012e-12,1.24260651219385e-11
"Nts",298.432185776141,1.44274818034332,0.61996108971637,0.00183492947463869,0.00559796328586178
"Rassf9",145.289675017804,0.286507865764726,0.397555748727783,0.418142366226661,0.548155549467783
"Gm47143",1.50591549749625,0.57330900557725,1.1268243333981,0.0951048686734315,NA
"Alx1",83.1778628203124,-1.1483849987392,0.379833933456923,0.000900168647286828,0.00295158915188372
"Gm17028",0.262455156048429,-0.0586834925745809,0.90710158535188,0.733696648471891,NA
"Lrriq1",325.473319899275,-2.48071034232036,0.202707243512378,2.11830385137523e-35,1.01051820805117e-33
"Slc6a15",1266.79455831209,-1.8845948617859,0.235563749784115,2.00042922020184e-16,3.39952861610551e-15
"Gm47223",3.36200675338971,0.31667009071086,0.859788923696149,0.362378920742168,0.491505166198412
"Gm47221",5.45711891918294,-0.290216903251306,0.65760990428989,0.530463791566185,0.65324018620002
"Gm47224",1.05426847000803,-0.0496367673366094,0.893236960246578,0.756821396017464,NA
"Gm47226",0,NA,NA,NA,NA
"Gm21293",0.267713961980373,0.117627526659859,0.908545440514012,0.736970514115079,NA
"Gm6763",0,NA,NA,NA,NA
"Gm8764",0,NA,NA,NA,NA
"Gm21304",0,NA,NA,NA,NA
"Gm21312",0,NA,NA,NA,NA
"Gm20765",0,NA,NA,NA,NA
"Gm4340",5.75946845447626,0.0926024452248906,0.755800063253676,0.810467218683557,0.873457564215422
"Tmtc2",12230.691283393,-0.41363862021278,0.208399049299344,0.0400967470132385,0.0825593706284544
"Gm15663",31.09730241843,-0.263055487406472,0.414362568691557,0.469903784180852,0.598067898986911
"Mettl25",4248.75917855816,-0.629196774346533,0.140137037043862,5.27631175768557e-06,2.74303603500576e-05
"Ccdc59",7010.89345811661,0.642939940379579,0.213191368383068,0.00174198534274986,0.00534320705854424
"Ppfia2",4093.42741903452,-3.07760860821046,0.272537152760098,7.57863867280402e-31,3.00246098835163e-29
"4930532I03Rik",218.252671488903,-3.40537523314359,0.355521613827463,6.31620199915388e-23,1.65875185284996e-21
"Acss3",389.990444997595,-1.51362365826281,0.208435680154103,1.02441144812642e-13,1.38073318674986e-12
"Gm29674",1.9187585407832,0.219711710451871,0.847991141135482,0.554608969045386,0.673008870125934
"Lin7a",696.986082744104,-3.3910564195616,0.369620820723211,1.50693207893283e-21,3.61465044997503e-20
"Myf5",3.60626504612208,-0.150848820069746,0.729810061133619,0.725162181454036,0.810276704835763
"Myf6",2.06338233770136,-0.388576554593046,0.867370793159105,0.359404944146965,0.488162172604627
"Ptprq",280.947415368798,2.15470231250145,0.276961682782415,1.30617163553271e-15,2.069242303704e-14
"Otogl",72.5147499313066,2.02565364266675,0.313906885052052,1.85640285119089e-11,2.01234069069092e-10
"Gm29685",4.75485754542637,0.526785287321844,0.749394789509802,0.282328541201798,0.40548217052346
"Ppp1r12a",48097.9755179426,0.314139075381059,0.150799761940428,0.0313391223636237,0.0669910886205379
"Pawr",14969.8417045411,0.151232816239232,0.226733825382669,0.482050631936523,0.609387017912311
"Gm36283",741.81423269157,0.266625560853266,0.296921739915602,0.346044909618528,0.473983655641595
"Syt1",5960.26520104727,-3.10355789193481,0.305396688544581,2.60477340361173e-25,7.79717951628733e-24
"Gm5136",22.9280905692555,-3.13582691029247,0.585464994321163,9.04791586296401e-09,7.15130650614785e-08
"Nav3",30338.4916629808,-1.6178555684833,0.173463045467547,2.04195446357439e-21,4.85230858256473e-20
"9230102K24Rik",7.0795433547635,-0.333492993761357,0.715254231250424,0.468080237973022,0.596641280066287
"E2f7",4305.10532836361,-0.723703946062145,0.155970592646593,2.30064345358607e-06,1.27019053612162e-05
"1700020G17Rik",79.0041069675651,0.337159884046196,0.330125039253522,0.271825456716264,0.39437758767457
"Csrp2",15416.7477962817,2.42675065982831,0.316217937144832,5.50945317253119e-16,9.01398908908539e-15
"Zdhhc17",8356.26429390451,-0.348160150274464,0.134239099646391,0.00864229240704565,0.0220065730484887
"Osbpl8",12457.7178949369,0.186400585233265,0.14674399108431,0.203765539163648,0.314037349183542
"Bbs10",247.710870495745,0.327249560664891,0.223309521427412,0.130127255332769,0.219658187154394
"Gm40761",4.72586419473725,1.7551065194514,1.46435797534956,0.0269345828896585,0.0588761569639641
"Nap1l1",38031.5618554389,0.0975650524420058,0.178970752997424,0.578954250044089,0.694592406425052
"Phlda1",9185.58561583868,1.19424718925875,0.423346057411109,0.000928476307440136,0.00303854129698484
"Gm28592",18.6056584331909,0.606271443147011,0.499916500293272,0.147386973649693,0.243279710150475
"4933440J02Rik",2.63725140117457,0.44348333217611,0.834474704957768,0.331281540450378,0.458644889208311
"Gm30262",23.0435324369467,0.719565611225695,0.669031712972789,0.123640734905176,0.21083232351392
"Gm30624",351.885525237027,-0.0210526631200063,0.190611924265072,0.908300883444344,0.941528248417547
"Gm47865",30.0092999116601,-0.435221709638512,0.384049247111214,0.208946574048258,0.320630825659701
"Gm20758",39.9297693843627,-0.24254930237174,0.378562940779744,0.479381701261805,0.606765848054418
"Krr1",3518.48575826797,0.169729516690357,0.149694495396043,0.250992692687719,0.370911824144978
"Glipr1",1481.01490466961,2.24404549152682,0.181919399894601,5.71527436242212e-36,2.79982498285271e-34
"Glipr1l1",7.60710254953711,-1.02096284006517,0.762093521902216,0.0586052542248786,0.113443027821015
"Glipr1l2",4.74940940741274,0.0180332120990807,0.648543005921431,0.970143816103075,0.9821926765736
"Glipr1l3",23.4484786806169,-0.256391922362431,0.480407297417293,0.516729826217813,0.641292779551426
"Caps2",117.624525401867,-1.03283761664272,0.256059460048353,2.49942262736671e-05,0.000113514515973506
"Gm47419",2.77941551089502,-0.139850329699515,0.743848201361405,0.745802199454461,0.825842977180147
"Kcnc2",2729.23704697472,1.46244827798398,0.299416212978038,1.68407306677501e-07,1.11370917193735e-06
"1700010J16Rik",10.2919380900889,1.29411308475293,0.71501460537781,0.0185554569032484,0.0428037407546272
"Gm3942",0.572429601485265,-0.0358046627999542,0.876825999880383,0.882629448972477,NA
"Atxn7l3b",17933.7344907908,0.908955052324366,0.336810883503168,0.00278166396287426,0.00811778070686894
"Gm47524",0.907135331034501,-0.0115438428115116,0.891756638604772,0.731559504708895,NA
"Gm47532",0.13345150093137,0.0519301911385972,0.904291511697991,0.907760324343898,NA
"Gm40765",0.488654177384638,0.0659667920081852,0.885632177830622,0.866463593889172,NA
"Trhde",343.409763196369,-0.971860222286892,0.276008411348538,0.000187733129762001,0.000716773643219009
"4930473D10Rik",15.8490679035652,-0.517076612917986,0.525618407238346,0.228673981564701,0.344301732157882
"Gm15723",24.6278505510969,0.188668916433965,0.464582948203318,0.632179380902143,0.737984468047805
"Gm31182",3.12605908520484,-0.132054626847523,0.736374208619079,0.761586579190275,0.838584677687186
"Gm31267",0.295334589873559,0.119243710585837,0.909052032418023,0.714535917736776,NA
"Tph2",48.7881603020668,0.720761982138873,0.383550226111897,0.0368968394765806,0.0769094254828913
"Tbc1d15",5793.55584593702,0.286318832382963,0.133542941371704,0.0277893257425044,0.0604737129646811
"Rab21",7221.76421942962,1.14684123386804,0.242199206994637,7.08331085678244e-07,4.25667045920443e-06
"Tmem19",3396.50271448059,0.942874416900133,0.223517982512477,1.15938746743837e-05,5.66332432320712e-05
"Thap2",2945.30233046974,0.811369223138013,0.137730113054926,2.43463092177338e-09,2.0549962922881e-08
"Zfc3h1",18372.9898932282,0.366539981677023,0.125097049567662,0.00290136780544841,0.00842309911459605
"Lgr5",714.703628613284,-2.88984383873063,0.276991907117828,1.30080130724895e-26,4.20515387066749e-25
"A930009A15Rik",33.4751851329826,-2.2995824931013,0.432423124768843,1.54679895847454e-08,1.18292274596759e-07
"4930422I22Rik",103.005204717224,0.975643258941967,0.649415196779166,0.0314590684689684,0.067224923259668
"Tspan8",628.537783314588,1.61466710303794,0.464316503612023,6.1352508415918e-05,0.000258073612844633
"Ptprr",1533.2216766795,-4.2584211608363,0.360612008269302,1.31453677156774e-34,6.04449633915461e-33
"Taf7l2",13.0074856964184,-3.48960190301391,0.853724338979674,5.20556006230092e-06,2.70791172201457e-05
"Ptprb",1743.16789716203,3.20947902878725,0.276200986438178,3.41734722758725e-32,1.44607148298269e-30
"Kcnmb4",1715.96811953887,0.63351980624077,0.203598889531576,0.00135241810344145,0.00425484732210295
"Kcnmb4os1",4.62088486105624,0.167884273468359,0.718241111517771,0.704989610556405,0.795123013123794
"Kcnmb4os2",161.790042730052,-0.152299635645378,0.284589198241156,0.570995473146774,0.686988758744347
"Cnot2",26653.2126970445,-0.295377254797867,0.148667001331446,0.0424486364041232,0.0866663912606103
"5330438D12Rik",13158.2780182911,-0.587032719489319,0.157134752022039,0.000144801571332797,0.000566442756162727
"Gm26579",28.9431040233211,-1.26144104971078,0.425410468044565,0.00100366664798878,0.00325574992879997
"1700030O20Rik",1.80165826382667,0.268199873129023,0.886979806290225,0.372669671900573,NA
"4930579P08Rik",2.21147022092771,0.07560709324328,0.779445089731224,0.846659878962766,0.89797462260119
"Myrfl",101.78982014685,0.236895710297159,0.312729500031735,0.418633670981722,0.548630215793208
"Rab3ip",5579.21447636647,0.592480524358619,0.19711138969721,0.00190877680767732,0.00579176640257642
"4933412E12Rik",293.131500056909,1.56036056017292,0.186401335973091,1.53100594203756e-17,2.80178486835237e-16
"Gm10271",30.3529436250943,1.8491071635515,0.461829145532306,1.16517117752199e-05,5.68612463145502e-05
"D630029K05Rik",11.9826512662754,2.67792185464109,0.955545526589695,0.000463452781071195,0.00162371010108756
"Best3",67.8712179046847,1.62722835208836,0.389234858151168,5.28201993811811e-06,2.74512665642558e-05
"Gm10747",1.25440336638098,-0.0128705129951399,0.812539632760836,0.951944369848128,NA
"Lrrc10",3.40710837323174,0.496168809354424,0.818498474741623,0.2988328186342,0.423644455556102
"Cct2",17749.5036113003,0.715031484557205,0.227544268597233,0.00105681918063383,0.00340949997561628
"Frs2",15601.4280096592,0.936269920542826,0.147528741256405,1.3075003923479e-10,1.28450694156076e-09
"4930423D24Rik",0.405653247698001,0.0246062106304875,0.881949100446815,0.928522709602957,NA
"Yeats4",3002.01545793361,0.354268285975742,0.276022096414409,0.171274274895499,0.273922707099947
