	entrez	symbol	PCA.PC1	PCA.PC2	PCA.PC3	PCA.PC4	PCA.PC5	PCA.PC6	PCA.PC7	PCA.PC8	PCA.PC9	PCA.PC10	PCA.PC11	PCA.PC12	PCA.PC13	PCA.PC14	PCA.PC15	PCA.PC16	PCA.PC17	PCA.PC18	CTRL2_progenitor_0_weeks_untreated_1	CTRL2_progenitor_0_weeks_untreated_2	CTRL2_progenitor_0_weeks_untreated_3	CTRL2_CNTF_2_weeks_untreated_1	CTRL2_CNTF_2_weeks_untreated_2	CTRL2_CNTF_2_weeks_untreated_3	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_CNTF_3_weeks_untreated_2	CTRL2_CNTF_3_weeks_untreated_3	CTRL3_progenitor_0_weeks_untreated_1	CTRL3_progenitor_0_weeks_untreated_2	CTRL3_progenitor_0_weeks_untreated_3	CTRL3_CNTF_2_weeks_untreated_1	CTRL3_CNTF_2_weeks_untreated_2	CTRL3_CNTF_2_weeks_untreated_3	CTRL3_CNTF_3_weeks_untreated_1	CTRL3_CNTF_3_weeks_untreated_2	CTRL3_CNTF_3_weeks_untreated_3
ENSG00000080603	10847	SRCAP	0.00258656329404124	-0.000772439852865623	-0.000846977329432768	-0.00327074384985043	-0.00206290433073477	0.00442310479485386	-0.000556660738650476	-0.00668813197926552	0.00606486475671753	0.0134493688189717	0.00523011055201537	0.00581740422275519	0.0133187832161687	-0.00403182230836409	-0.00474629274762713	0.00106090905877199	-0.00114063506728895	-0.0100910595433222	11.2255421442959	10.5880175715334	11.2914752422207	10.8652007215274	11.3922831860033	11.1853603484299	11.2007762097481	11.0796489732869	11.238028789025	11.2330812001916	11.2560437244853	11.3353072043753	11.6058439264773	11.5734475629695	11.6513490328329	11.158498656767	11.5337782280252	11.4504994062712
ENSG00000080608	9933	PUM3	-0.0129022669792811	-0.00223979192382341	-0.00549821483094225	-0.00511681010781686	0.00337657725703854	-0.0027031370048711	-0.00660875952257078	0.00544013181936181	-0.00252931094413377	-0.00448233760153371	0.00333329451807399	0.00407297477333622	0.012437344615914	0.0100096155489721	0.00521490661583634	-0.00976410793558956	0.00995940575454109	-0.00167336952632535	9.3666284521403	10.4612951659778	10.1216569429519	8.98140693419944	10.1387553887209	9.49465009146608	8.86266537998283	10.2634551461562	10.4816006381111	10.1052540263418	9.37461413575033	8.87499913788724	8.79245564150194	8.34052138939555	8.34915887697494	8.10935055410566	8.37233566126767	8.39691797784706
ENSG00000080644	1136	CHRNA3	-0.00319852738417342	0.0116240683872553	0.0166091654930241	0.00465512959865286	-0.00189926697935234	0.0136663735659375	-0.0015877733326959	-0.0158246369704502	0.0118405595588929	0.0233324409384829	0.000590526281548725	0.0366420845832131	-0.00969992756684845	0.00936124947344773	-0.00175858849426667	-0.00339357710625922	-0.0160037352911903	-0.00463809689687422	7.53818575280196	5.48169367809482	7.36133532579629	7.5956661518209	6.34457322683429	7.22098109844876	6.76315634801288	6.64916341017377	5.67686372385215	5.02582810579805	5.54143097914311	6.55832373415587	5.50019781967275	6.70988331664206	6.69871659401741	5.02582810579805	6.26885686765891	5.64288848635157
ENSG00000080802	4850	CNOT4	0.00439116776701367	0.00237879988847271	-0.00133329580259492	0.000430121441948881	-0.00307515117680198	0.00481989645958527	0.00237897635879089	-0.00371450849317084	0.00163605417524601	0.00347413768452892	-0.000660461840222233	0.000512060371434995	0.000316362062848184	0.000278750756770386	0.00045404678244493	-0.000224531090471518	-0.00199916493903683	0.00861382291860256	9.79872334169499	9.43800487252112	9.57547891629064	10.0319682886345	9.89947143925412	9.91495727243435	10.0258955685118	9.78621137317547	9.84761259134419	9.43319894262294	9.81034384672897	9.97284573663046	10.2152862397788	10.3017385679267	10.4051922234078	10.2285018125611	10.327711249539	10.3607117271449
ENSG00000080815	5663	PSEN1	0.000922471250438727	0.000674518945252308	-0.00343308625307231	-0.000426273878443762	0.000923876192905341	0.0031806053882234	0.00320680871504554	-0.00447776579692164	0.000775982208453871	0.000410276946996016	-0.00944601389882242	0.00250039431867629	0.00381550260445889	-0.00134641731505565	0.000794735665994617	-0.00153133124753995	0.00102553651578919	0.0153002859176369	11.463718495361	11.5229374259741	11.399295034698	11.3705616163047	11.6078604840935	11.5693329023013	11.4033023097705	11.4919364906427	11.7831138296306	11.2159077717962	11.362160632327	11.6593702899542	11.8048610652257	11.4986485118852	11.7532370906254	11.6125776901647	11.5233751203104	11.7244432331976
ENSG00000080819	1371	CPOX	-0.0104324762954976	0.000827549908811525	0.0025571894288865	0.00400075400535346	0.00720465377672634	0.00284391591329391	-0.00145233939536773	0.00850125630353616	-0.000617494280078296	0.00634437225217367	0.00611665680328067	-0.0011324721713996	-0.00383853686397675	-0.00462431881355652	0.000284149846777816	-0.0080387798829339	-0.00440519427792167	0.0101828595846798	9.61895619447725	10.4692630606078	10.5236363952857	9.51392957344277	10.1103148833233	9.87164115729474	9.40965118742471	9.71388499689846	9.61331311935433	9.50048024385166	9.40055895269056	9.23849324098063	8.38931340389822	8.67207181180504	8.63973763860364	8.42357252452829	8.87519596817038	8.57036904238843
ENSG00000080822	56650	CLDND1	-0.00111962871112808	0.00697952957143532	-0.000286898611539746	0.00753085537387503	0.00482473492632446	-0.00325539551041912	-0.00489970222493195	0.0102062123367501	0.00185006685038095	0.00385780217429886	0.00413745199766019	0.00526591413465778	0.000425843365696449	0.0024823528168872	-0.00112900450557598	0.00179878670445041	-0.00248726998415291	0.00319102856093975	11.5213286437252	12.0062305138402	11.6927420186219	12.098218610293	11.8274186222544	11.5605348164827	12.0716397169454	11.4559640653834	11.2446503095307	11.0121817394307	10.7787660241031	10.8397291419296	11.3470114091302	11.5314912656706	11.4856137522581	11.3600802971489	11.4713247966284	11.3762663523599
ENSG00000080823	5891	MOK	0.0176060919237195	0.00707551017898217	-0.00495592293261694	0.0010937585878487	0.00304022020417918	-0.00129520485557518	0.00115577727123623	-0.00888981757864826	0.00327980027514261	-0.00383700090048835	0.0144176018944049	-0.0037153587907685	0.00313802654910653	0.00549620803105349	0.00629658243952241	-0.00127577266357898	-0.00321385177004678	0.0125213411567704	8.82198035845371	7.77803230453161	7.81036519729513	9.31710693399772	8.43631276554918	8.50939827644166	9.22910250110905	8.40545714890949	8.16303203610059	7.79522768283237	8.55857250687118	8.2583335000233	10.6641981759593	10.3411251188375	10.3013772568806	10.8840309058725	10.5432791247351	10.4687981595913
ENSG00000080824	3320	HSP90AA1	0.000675395309196415	0.00100457160675619	0.000309449297086299	-0.00280202174795617	-8.08002381028306e-05	-0.000727287570248642	-0.0087480383540567	0.00182079496382686	0.00430038384234964	0.00205604904991699	0.00855062837988616	-0.00733312747469672	0.00245006401916438	0.00676581355684012	0.00878388299839402	0.00377196786249203	-0.00197304261412722	0.0101935041141528	14.8855665300663	14.6529912969136	14.9285193249151	14.9175037019998	14.8521003856388	14.8501730564123	14.8290749730884	15.0465865373855	14.7763252923897	15.0816017748166	14.862105170901	14.3470713969773	14.7681381234147	14.9787660495566	15.0769142726047	14.8985186740939	14.9504365586997	15.0647278245083
ENSG00000080839	5933	RBL1	0.00345317353472	-0.0138904158831791	0.0165223700684471	-0.00446513656103687	-0.00290805779943999	0.00365715962478199	-0.00183666474792596	0.00300152618356119	-0.00628742373001527	0.00752130229052946	-0.00530702813692283	0.00717446216544137	0.00364852999054823	0.0104082733629339	0.0125363654137	-0.00323669017295157	0.000166464437515207	-0.000899111943401187	8.22295792053792	7.62694668663308	8.79859356059206	8.28343958222018	7.04564344145004	7.95558930474377	7.68270471735225	7.93342784562082	7.06232917207885	9.60024002373059	9.86737137653705	9.60206167034141	8.39625292737186	8.59305125284984	8.71541355610074	7.96683993717373	8.32520766541604	8.36420327774624
ENSG00000080845	22839	DLGAP4	-0.00705363776992865	0.000519204546837241	0.00360101350507567	-0.006067884386449	0.000764384345457588	4.32195026938613e-06	-0.00672734828668736	0.00287886351910286	-0.00237391234772423	-0.00113538370435319	0.00380846703114828	0.00769066065472897	0.00204879913088897	0.00387025311483328	0.000217951578241341	0.00605994699930985	0.000692800223919776	-0.00360539240993371	11.9346993083781	11.9768807121031	12.493031248884	11.7426382033952	11.7780120302488	12.1427935218183	11.7174845076206	12.4989252294786	12.0883516479091	12.1938143197843	11.7241091348506	11.5317600204089	11.1869390445661	11.4645405298452	11.2671486446512	10.9883794259562	11.1749193292568	11.0649616296634
ENSG00000080854	22997	IGSF9B	0.00719940458721012	0.0304193360695976	0.00440196150700706	0.0121514489387114	0.00514108592199302	-0.00851208593707776	0.00895839463406587	-0.029265084253473	-0.0078223237923183	-0.00387835748821068	0.00565844245117683	9.20933873902637e-05	0.0286381949987934	-0.0007950100291007	-0.0028441116503764	0.00170864828211172	-0.000849253164420669	0.0157030048359334	11.4984741944584	8.89681630060578	9.7502505843575	11.7082432963323	9.64248622377139	10.3800082730996	12.2262884348236	10.0303255752561	9.70011665481072	6.40290337248573	8.15765019410497	8.12442853853241	10.9469350179772	10.2147848279464	10.3318432487797	10.699577261602	10.4498566050034	10.4668820745274
ENSG00000080947	114819	CROCCP3	0.0018615892233639	-0.00381307457690839	0.00217640696311555	0.0106209554435076	0.00189364965559689	-0.000349720185711874	0.0185426837540868	0.00819517765077207	-0.0125476992454124	-0.0105474162955584	-0.00239352971329063	-0.00293438678018773	0.00315044061097342	-0.0063086306200438	0.00263829172787281	0.00477633732366938	-0.0040191558877923	0.0115693901773818	7.93048844894021	8.8626737221131	7.91089835393447	8.30095840175394	8.05328270589079	7.96522651166537	8.53484927624067	7.6146812275599	7.6438418997196	7.84050485134575	9.05878376260525	8.83088495517775	8.43507330626422	8.22410723337972	8.11416868736756	8.59847633726151	8.16380536186945	8.08410386590185
ENSG00000080986	10403	NDC80	-0.010498488486565	-0.0311672933614113	0.0200866787538468	0.00175583609393363	0.0101962913845937	-0.0036589054852712	-0.000828520245257533	-0.012590029783845	0.00912496306139819	-0.00919203722384823	0.00145697878507916	-0.0101468236134138	0.00897047482613359	-0.00288148674286707	-0.00725805314263172	-0.00672138663267342	0.0157024957839714	-0.00798197972012731	8.81537295915066	8.51503470361083	8.77414303868968	5.70764808165271	6.58869683053664	6.51708157008755	5.80146321332013	6.79763371288087	6.29960890130486	10.2252365852447	10.1392755492859	9.54896587993435	6.40791694066867	6.458801658305	6.12699107382273	5.98136336356763	6.41837433774631	6.39135264215461
ENSG00000081014	23431	AP4E1	-0.00575145598030855	-0.000199674666809996	-0.00182680622492245	-0.000622365386544865	-0.00422975791105094	-0.000347907062327729	-0.00245961320160016	-0.00409162854077878	-0.00320965434495067	-0.000391082719756224	-0.00209366854754606	0.000370199134954679	0.00176367566360657	-0.00558255650711888	-0.00182475310549965	-0.00380217265992708	-0.00199093521012497	-0.00168216228915603	8.9839298579794	9.07780613169988	8.99987449444637	8.71924116758599	9.10449830138517	8.95939349885004	8.81827330504042	9.00564399246494	9.59376200448658	9.00248954862641	8.81580042367905	8.80192629094009	8.33384942676547	8.3494549106757	8.39749653236289	8.21877865296448	8.46746077870223	8.32843730612762
ENSG00000081019	54665	RSBN1	0.00704649915417105	-0.00375712781295064	0.000734486662154705	0.00140664428911926	-0.00280032032929676	1.61459319181251e-05	0.00898703855308731	0.000561074119938838	0.0141502265517639	-0.000878342074111377	-0.00282740061509142	-0.0032323474310508	0.000351372840300092	-0.00473389926646649	0.0045014515736351	-0.00332112677101275	0.00563364423103859	-0.00516873970889734	9.69492918969476	9.33907321628922	8.96786598992938	9.58959533459191	9.63281082584822	9.69135239075439	9.65545499574089	9.23382922946266	8.99821261129189	9.90098485763523	10.1381126496306	10.2698106930961	10.412853859054	10.1655590376978	10.2706069356483	10.3241025749749	10.2296794493092	10.4749989829078
ENSG00000081026	260425	MAGI3	0.00348218703057189	-0.00467376489245937	0.00124111430073725	-0.000362141123424079	-0.00290675005190029	0.0018706791294199	0.00177594289686222	0.000560036122510631	-0.00160363210094532	0.0089337824457932	0.00189788760244894	-0.00337565084245893	0.00384267468731125	0.00216817149826621	0.0047900696469212	-0.00209408822798493	-0.00214258383987915	0.0102847151891248	9.1734364181768	9.02966619446689	9.34732062744987	9.33751891025871	9.32831545419413	9.14740606135342	9.26034609502928	9.04919286988475	9.14547767504349	9.75078852672211	9.99754214037551	9.80112331829756	9.69396485951505	9.6518165406393	9.806188769475	9.62347868767345	9.69193441451129	9.73056589439459
ENSG00000081059	6932	TCF7	-0.00141423631627293	-0.00111201936185263	-0.00625967760066511	-0.0154568815182703	-0.00386961473326446	0.0204221680064958	-0.00540077405734081	-0.0180237717593762	0.0140870965756321	-0.00735869180006685	-0.0120800606402669	-0.0231162056420678	0.000441440428937172	-0.00974290080061437	0.0062265449867028	-0.00531684933048559	-0.00363299733680821	-0.00734703521398463	8.29312351222104	7.68667980501269	8.14647141829532	7.04911769397014	8.28554952028025	8.94197523062685	7.31959320078995	9.09714298984198	9.35463702165323	8.13069278299447	8.34007996526928	8.37089244010624	7.78635301003263	7.91562652779637	8.71314226780506	8.03914172334244	8.47001705244393	8.9391040751754
ENSG00000081087	28962	OSTM1	-0.0130982424404915	0.00466425349210098	-0.0141901403212303	-0.00154285829916258	-0.0150726338878437	-0.00286480129322637	-0.00518038783686368	0.00531000392296243	0.0108110610538929	0.0041610544734908	0.00524534734122665	0.00481866671030727	0.0054393879213597	-0.000728008604081758	-0.00197026378021039	0.000478433314590684	-0.00481648039693134	0.00712471144713063	10.0916430209353	10.9021948943413	9.93861437311918	10.1141342408594	12.0255834219046	10.660983026557	10.4734779494619	11.0193152884752	12.1858856895527	10.6323981027053	9.52950108952447	9.45787729373439	9.23118339092109	9.39247736375563	9.51824693683997	8.90816791975303	9.36769917577117	9.2019502837593
ENSG00000081138	1005	CDH7	-0.00218481024429774	-0.00512997052135558	0.00889533054535003	-0.005030322773171	0.00165170728149678	0.0137638303946146	0.0104227429865297	0.0146223819265577	0.00384179400238906	-0.000727349448748652	-0.0175485291854469	0.00535439836272848	-0.00577614503049403	0.000683900875847726	-0.0015845515875695	-0.00748139493534408	-0.0106704888399304	-0.000548479086002614	6.0982847305955	6.70864122328222	7.04205298820897	6.35915477868772	6.23392237596884	7.19711974990082	6.196100408011	7.03705356646082	5.80858756035897	6.84370240252147	7.09416778272993	7.70346875300595	6.14261506320638	6.22693790757677	6.72391015348242	6.04595729563329	6.40235626589847	6.31787681883061
ENSG00000081148	50939	IMPG2	0.00410711171679219	0.000119399353868656	-0.0050037130315056	0.000528034208644277	0.00216720860126736	0.00811151235140214	0.0049774940729093	0.00172733283309261	0.00291130444755672	0.00183780823713751	-0.0052137066809501	0.00231929755624615	0.0041995491981539	0.0029323182732793	0.00513002681423618	0.0152441580417384	-0.0040540346966349	-0.00022117193891179	6.02292869459774	6.44325289594092	6.16952607400663	6.17313091655474	6.61840779551577	6.4141904498791	6.32968677586194	6.34850807796117	6.39973670873806	5.99974503074689	6.44328614621513	6.57384705559014	6.86870653596496	6.94351050879255	7.17743771480863	6.90671898256453	6.56528638666594	6.92643290244862
ENSG00000081154	57092	PCNP	-0.00058887186528007	0.00196933741678844	0.00129994389371634	0.000336139472414166	0.00201187828648904	0.00161573549349316	-0.0037191079892278	-0.00115444473500979	0.00195443871185247	0.00370064271966829	-0.0115264310733453	0.000926435062356557	-0.000904650155064365	-0.00570118869865112	-0.000403780641725112	0.00178109630317462	0.00242544437574046	-0.00340993390642797	12.1652557810534	12.0932467537985	12.2673507329291	12.1155993925228	11.9155572146812	12.2659380972913	12.1418571365071	12.0043374641661	12.0777596498119	11.9064727468173	11.6896148535291	12.0822564397572	11.9232398871393	11.9530491860436	12.1561240295795	11.8950570775638	11.9138680419217	12.1912625459635
ENSG00000081177	55218	EXD2	0.00207793925732041	0.00130205999463158	-0.000715792101939683	0.00273603487549835	0.00257979252220563	-0.00450107896940866	9.74499378032124e-05	0.00383129005407145	-0.000722431778639189	-0.00171257096440943	0.00605756057374137	0.0065883521655716	0.00252779068087709	0.00160614762043207	0.00446524756741692	-0.00568331227450294	0.000752545547844567	0.000168052134328448	10.6416016443863	10.8095659801802	10.5390700084468	10.9565212723023	10.6768548152942	10.5773812749065	10.7898750284516	10.5023087573445	10.4260809531978	10.5938685788619	10.5905133457876	10.4085872065831	11.108288396125	10.8693059749501	10.7409859192002	10.8907045303085	10.9078089386465	10.7184351273741
ENSG00000081181	384	ARG2	0.0111556217459916	-0.00117154544576594	-0.00497314407489989	-0.0141781720054048	0.00230575159138474	-0.0150866389036718	0.000810020508317966	0.0124209851463222	-0.00263682753797726	-0.00203478061823221	0.00355043278241422	-0.00513914983619459	0.0253438690662977	-0.00651472410703489	0.00586219332113205	-0.00306180186432829	0.00837592885255563	0.00201792639742127	6.67020066295207	6.61947260833345	6.91177877255761	7.18672928642587	6.89928040571462	7.43995181841707	7.78790408632823	7.4979683655383	7.08692951557542	8.30412652789847	7.5595789981979	6.95174898772926	9.54161297337787	7.94576161104855	8.1393397986241	8.97708809326298	8.24735709814832	8.48929752490024
ENSG00000081189	4208	MEF2C	-6.64920691704032e-06	-0.00184123361440673	-0.0137989379391811	-0.00722603896571813	-0.0209383937261471	-0.000219394677978386	-0.0159133401662228	0.00642951740014026	-0.000220192526113243	-0.0117908714858896	-0.0163054877461684	-0.00702064177929641	0.00118648987399926	-0.00778433448095332	0.00242359750255489	0.0155124847502374	0.00440460186022926	0.0111509560262481	8.71002265705805	9.49766990248496	8.2844127066453	9.14807755877133	9.65325620073837	9.48459696836488	9.65062939803181	9.87251600314372	11.2060100077613	10.4689449440904	9.34771578769442	9.40115364665915	9.3707699634798	9.69132663202362	9.9420349864903	9.49808234548734	9.46049469662545	10.036900940123
ENSG00000081248	779	CACNA1S	-0.00510426265973311	0.000156139804092086	0.00095612502102301	0.000342415597867086	0.00272364501288892	0.00257245948756649	0.0160731741550597	-9.29343909145711e-05	0.0158428832866232	0.0156659001599027	-0.00493318049732428	0.00229886342913149	0.00477354096143622	0.00409748085655136	-0.000548365736452582	-0.00846078387435275	0.0101284568564259	-0.00746328684970923	5.87859692310895	5.74390844045051	6.04415602007404	5.51529244561869	6.60467903010087	6.07864397747083	5.48256419135798	5.80786953510844	5.44543730031058	5.50569580493487	5.58079541416705	6.02680235432419	5.52069026731703	5.02582810579805	5.2688892679793	5.02582810579805	5.02582810579805	5.37799262267423
ENSG00000081307	79876	UBA5	0.00074444583415156	0.00171830032199283	-0.00138095187197863	-0.00144279824927162	-0.00346569436873343	-0.000966749172902269	-0.00160507306100409	-0.00644778004298725	-0.0032249705122194	0.00315771113519873	-0.00231457891265707	-0.00271179636915578	0.00593249508787946	-0.00264145432573777	-0.00224747422937606	-2.38659999526706e-05	-0.00409723227759941	0.00863164593000806	10.6469021344486	10.2272939510259	10.5003669544773	10.581154643009	10.5373794524909	10.535783616452	10.7695219643448	10.5485319037443	10.9285268277675	10.4429299680105	10.4588388499847	10.472194674997	10.6775002090116	10.5252236959508	10.7213605935205	10.6452407973281	10.6555776648552	10.6480638601233
ENSG00000081320	9262	STK17B	-0.0038784492738945	-0.0123290251670901	-0.00127882456884339	-0.0056009689958831	-0.0129207240642044	-0.011233965666028	0.00230891897519307	0.014562327226188	0.00429681887073299	0.00573070054911775	-0.0185975137104998	0.000858627553838482	0.00989353668592622	-9.11873860798888e-05	0.00161520298973529	-0.00924633777775146	-0.000545828854436681	-0.011469049478129	8.17011319383221	8.85486445207678	8.33847098580058	8.33508934045207	8.92652144090392	8.53198075558742	8.47196398100018	8.59119121493647	9.03340822369019	10.7283334487571	9.45881694031238	9.61132042886857	8.78411187122698	7.92210875990121	8.54109985616344	8.19111371418489	8.0980209602286	8.31246057449449
ENSG00000081377	8555	CDC14B	-0.00992462416417415	0.00614615254297339	-0.00366689484519962	-0.00123836298874686	0.0043869328215686	-0.0175616361381892	-0.0025633010758681	0.0107569824778897	-0.000538698323400123	-0.000225695184160131	-0.00835697876141324	-0.00620400569404763	0.000791222639123675	0.00342660118970552	-0.00562192573695794	-0.00311320137388488	0.00832722778332371	-0.00612993102865329	9.45593222244513	10.1357303955748	9.76050605581599	9.6443592121607	9.94569454720434	9.61057898747901	9.7781155626201	9.90563470163717	9.93747756299912	9.63970047298027	8.30928388940492	8.43738827875961	8.86404154143909	8.05899214514113	8.21252100657508	8.86775784357266	8.23135361893318	8.54748218639152
ENSG00000081386	22869	ZNF510	0.00290580492109023	0.000277965258377598	0.00346989909581247	0.00206785186674871	-0.0069505186310454	0.00182650528298402	0.00295788143552335	-0.000170281331781784	0.00776795590515027	0.00617638150544648	0.00652006473752887	0.0039022537635755	-0.00355585530269026	-0.00493404131900079	0.00180533295055494	-0.00266220024604744	-0.0116289096453014	0.0101957631022573	9.2990048039818	8.70218637724359	8.88361433622217	9.46996749813906	9.26097088287059	9.37014252249372	9.43399061713449	8.92415245681243	8.80362251786646	9.18980106088932	9.40332685717734	9.42855027714021	9.19158377376796	9.55191033759261	9.58340408082126	9.24149174455357	9.63551944612037	9.25543751065579
ENSG00000081479	4036	LRP2	0.00736460431542368	0.00762014891219981	0.00332400580635523	0.0546560899047557	-0.0166908738981149	-0.000581122754311458	-0.0063540185296643	-0.00316688152637777	0.0111677532187624	0.0214347608393479	-0.000451700341102417	0.0155038260784663	-0.000439005575674531	-0.00948860963829919	0.00679327805635534	-0.00856677204307298	-0.00298481994144679	0.000178195801646315	10.4857553183785	10.4149305870763	8.06361607072198	11.784597176729	10.3216304154767	8.23188620339164	11.3345031457687	6.49613921812328	8.56160710067302	7.77295789919249	9.19884822579824	9.80188099381268	8.99469632167444	10.6052128807863	10.5712244634626	8.78129378127843	10.4078773132043	10.218007475049
ENSG00000081665	440515	ZNF506	0.000117491486857584	0.00220315962090958	-0.00144362712037832	-0.000507989473153091	0.00141670909773221	0.00139019224222739	-0.00227471654842621	-0.00323408990866361	-0.0055923408436371	0.00358422218542649	-0.000218986407385264	0.0109593169086257	-0.000733249376557071	-0.00598695465306256	0.00561914480497373	0.00321177172025606	-0.00107676292806301	0.00020430758279074	8.86856221855922	8.87344764547134	9.07925203300747	9.02395811494679	8.86261531059489	9.08519440184281	8.89244333967832	8.81485649674107	9.20772256374414	8.64499472738273	8.68504289303207	8.73385502898794	9.05829863212428	9.12926195733139	9.00456931459424	8.89073369240649	8.90173397803591	8.83030684101015
ENSG00000081692	65094	JMJD4	0.000607730504695296	0.00227794473443242	-0.00276117356897747	-0.00545105823391382	-0.000714264356949498	-0.00537547102064628	-0.000510242096563037	0.00121455488741587	-0.00398420501025205	0.00280887239767662	-0.00359417496608448	-0.0042102672876927	-3.33542562224092e-05	0.00406934685967207	-0.00624344398509764	-0.00769126808654098	0.00168131029005736	-0.0115575858822934	9.25236902409179	9.14776605432323	9.44038156418953	9.56110382314229	9.47855353037704	9.45880490811065	9.56127143443593	9.72644254456059	9.73140715233061	9.56258572712735	9.08009738728973	9.24628244821493	9.75362586832702	9.21881538448538	9.37492348307922	9.76835671698133	9.52538404124716	9.55530368353856
ENSG00000081721	11266	DUSP12	-0.00269377526482941	0.000823853014026562	0.00364771623267475	-0.000960602426803248	0.00268583169277315	-0.00303229529486618	0.00124626337128237	-0.00522664399671523	-0.00137260716114532	0.000480982626044561	-0.00807305965919164	-0.000304695351029646	0.000263329230893024	0.00265030299471624	-0.00487143406867012	-0.00155214297527497	0.00196360462374348	0.0101348838367864	9.32280325062258	8.94562580548337	9.3094327388734	9.0131194674383	8.78244726218089	9.01872989351706	8.97739739913578	9.10467426225779	8.93120182387863	8.91309587994542	8.78499611162345	9.05382001016116	8.77668155322517	8.52853421118454	8.64769932928377	8.74035996300445	8.56681647383459	8.68387276670254
ENSG00000081760	65985	AACS	-0.00581626634076546	-0.00208490199062666	0.00467064066223597	-0.00263860792632372	0.00470831025018641	0.000827518684022337	0.00117085460447226	0.00245284700103333	-0.00223519398700981	0.00155439233513818	-0.00353169929706519	9.9881979265652e-05	-0.0037223829900957	0.00591442894103888	0.00428337934878334	-0.00156008323339896	0.00182313878191144	0.0154181792373221	9.98488454868797	10.1827089452312	10.5717067173544	9.82553544110314	9.84625741627838	10.08947742368	9.52489044987623	10.2083786372454	9.78812480346787	10.1471827902801	10.0526966668777	10.0047888356795	9.34023133647342	9.31870294267014	9.36810277627703	9.31594322253653	9.23476099596615	9.34097646915527
ENSG00000081791	9812	DELE1	-0.00147706885092359	0.000660192041306936	0.00273353987677447	0.000222060095319408	-0.00059102072181101	0.000636245681510731	0.00189143228791547	0.000152520502450139	-0.00105800331800982	-0.00246544521606111	-0.000940256135870119	0.0106307440113084	-8.06055855422628e-05	-0.00403844809412482	0.00411822773766066	-0.00727899657250844	0.00308965327960875	0.0154421824874744	10.9793006004683	10.9397553014343	10.9593067011832	11.0693048510347	10.7574547707616	11.1406666254189	10.8708953013436	10.9274666601752	10.8299789383143	10.7982232973881	10.8968986414719	10.9631788608888	10.8621703996002	10.8165458619444	10.6769148783429	10.5079254217124	10.7971984886009	10.6248784858911
ENSG00000081803	93664	CADPS2	0.0221371482670528	-0.0215438426320328	-0.00150614358637699	-0.00137396974936686	-0.0192914276878462	-0.00810048345218459	0.0076434115391864	-0.00877467855979753	0.0014311907752607	0.000847259628928817	-0.00259687319778832	-0.00847598158198143	0.0112392445368715	0.0104253959783743	0.00346210947531748	0.00388084861077599	-0.000697540103088224	0.00289370301364771	6.78416690097252	5.68822294868364	5.26977281180468	6.76965107942153	6.31555084376665	5.60940073413534	6.86132208273072	5.74537487816074	6.43375888951371	9.12338173012876	9.50388561049855	9.19426281414019	9.54522310681266	8.94842762138751	9.1941459106098	9.44309500048577	8.86447586700896	9.12306230382157
ENSG00000081818	56131	PCDHB4	0.00440686146103973	0.000962161013221653	-0.00175824408987664	0.00781002914753373	-0.00314510575421764	0.00322043259251002	0.00655504350530021	-0.00124286852720671	-0.00489630707606501	-0.00213698139772816	-0.0132360834851262	0.00323036224382334	-0.0205324144219674	-0.00087118775186965	-0.00751353722736176	-0.00399796047571059	0.00687975032904336	-0.00262063506938487	6.53647302285226	6.77960761925924	6.14460914325091	7.18072590038873	6.61663215654514	6.51578230134639	6.81026970923787	6.23479199085559	6.65318161886525	6.14378510197967	6.51375274297819	7.37474587696934	6.86430899984446	7.11218451041303	6.91315641116304	7.2404672616704	7.08109200883054	7.20105258168835
ENSG00000081842	56142	PCDHA6	-0.00188957678505685	0.0116719870951574	0.00589412953911304	0.0140919925698481	-0.00744365326700165	-0.00866033189342343	-0.00742180683650567	-0.00242454043802075	-0.00694392600424821	-0.00464608424196343	-0.00332480908854729	-0.011938286909323	-0.00216536460615313	0.00353180870105499	0.0165423847690788	0.0203522543346251	-0.0215038135059489	-0.000268833297156482	6.7128728638379	6.12434330053091	5.73230774619328	7.37149471204864	5.76616553858215	6.05567998380281	7.29515535852183	5.7331453450205	5.99414501440617	5.02582810579805	5.54323731179644	5.02582810579805	5.02582810579805	5.74670189412809	6.14707016868653	5.83944598045101	5.50483416504671	5.67649600750057
ENSG00000081853	56113	PCDHGA2	-0.00499618468514171	0.00256765782643823	0.00737230031333056	0.00393813506958594	0.00454124156086001	-0.00250842158040459	0.00609233843017005	-0.00369670437875504	-0.00644443893571278	0.00274840751086833	-0.00702309892297652	-0.00282328518486402	-0.0042540940120239	6.45591842833833e-05	0.00141683887251298	0.0114876248784708	0.00185515282263721	0.00168850700136965	7.02844456613887	6.75771977646176	7.18662478834639	6.86098204211808	6.39824520903697	6.76516901868415	6.81305226512051	6.53922640698349	6.31729672616525	6.12712255801148	6.49007954829125	6.58917578372315	5.91102879105962	6.0379215895687	5.98139805647234	6.18580779219028	5.70298224794004	6.00301465589038
